"Americas_out_Americas","Europe_out_Americas","Asia_out_Americas","Americas_out_Europe","Europe_out_Europe","Asia_out_Europe","Americas_out_Asia","Europe_out_Asia","Asia_out_Asia"
13.0189717598731,12.1663939203556,9.0164572247118,7.4479381226593,17.7025404246564,7.282807823082,4.71285069174064,8.06731805691298,10.4235568451588
13.0678499138511,11.479339373991,9.34494838519431,8.73442623359851,17.7410171132591,8.13245704649629,8.27545333142163,9.8712022621006,11.4289329269827
13.0619931096693,9.18102285096657,8.9490463160097,9.24478580532191,17.0754094269868,7.87116283951709,7.49005184789587,7.08278094510399,12.1180491624447
13.0473267984506,9.37809962998512,9.51308685015578,9.17596905038243,16.5370168761898,7.90806042553343,6.78315574216413,7.76855953116339,10.9092410006513
13.3450211519841,9.40060248238572,9.66861186595653,8.46664376250855,16.5287839119646,7.40762831342585,6.27303819235137,6.55553461098711,12.1297955315861
13.7736558442118,8.80975095038447,9.5168424407562,8.47669775643572,16.4324426549509,7.7335423070518,8.51346500252656,7.6775223036971,13.0140880177962
14.1745505641963,9.41887828241647,9.79889106690392,8.18854506059758,16.0416317758085,7.03368913688261,9.36157691996,8.05108701218333,13.068033626206
13.606030247709,9.60669283069264,9.84516032669819,8.83004359680888,16.1374061475202,7.3254369071274,7.74482805244121,7.43861727443738,12.1646212565272
14.2538465357216,10.027942478393,9.88453531910188,9.53923993790447,16.0540882140785,7.72296168500203,7.22566407779992,6.36572620165572,13.3987662602921
13.9050263339489,9.72182587412177,10.0416661798307,9.68772106292211,15.8817839707443,7.32889514681719,8.57969145889486,7.83229858421898,13.3243964779462
14.0863703661128,9.74853184328538,9.74515989052059,9.92225181339673,15.7523950746646,7.30920007386302,8.58037569272866,6.34386057924972,13.1922150768838
13.960466490601,9.60159866117536,8.98580760088606,9.1444899674778,15.8654311027221,6.77316851231712,10.2926528425165,8.9009435416152,12.7686878546346
13.9308237228431,10.4828655380494,9.86750332327744,8.84513472771033,15.4661239883659,6.81002527400035,9.45567604864831,8.14007948428875,12.8923512747053
13.6918529494362,9.03686567688908,8.18361600468879,7.65881434612094,15.4020433399114,6.80482754613806,10.0979162798576,8.78619096922061,12.7664113631845
14.0422621636809,10.8031571396169,10.4898387638969,8.56197929928507,15.3983170241132,6.89391716426567,9.64370757275121,8.98010361046706,13.1917995972771
14.0373885084066,9.63213878141607,9.39609746818246,8.67109571245538,16.4095127400844,5.99410097182687,10.4593191537019,8.85491494140426,13.5232146261385
13.9723241440337,8.52462719466018,8.4644639288755,8.27192362754939,16.2098482322933,5.91958453108479,10.4809682134474,8.733487757072,13.4368621266106
14.1294481541741,9.19499708689311,9.40094994435115,9.15914687363438,16.2287215582607,6.95703341696579,10.5337730987869,8.5385292390428,13.2755529601625
13.8756162237209,9.65206758213921,9.91525342039714,8.90409036082228,16.1465948074461,6.60921902928269,10.4146077925385,8.48632282071164,13.5494857265195
14.3210111982014,8.97808418907514,9.46489937294578,7.73564125337119,16.4988540679052,6.50696081904579,9.87966712391999,8.20236690121361,13.5661608309584
14.0901651398388,8.97647435084229,10.6762329703664,8.27090006620221,16.7651511550874,6.38621051380176,9.86199831555972,7.89847141474016,13.9212660866213
13.8218711868498,8.90915894506165,10.3129322842381,6.5760515661248,16.6556881580293,6.47038753552594,9.40600615777428,8.03107203225815,14.1841812234341
13.6199670783604,9.11546687993663,10.3896235174205,8.1706589389107,16.1462941610802,7.359090775428,8.76389179492791,7.48874799760486,13.8335270691638
13.1999079462768,9.64751457064475,9.54007658561661,8.43688177830729,16.1865367081137,7.63132720139822,9.0784895600027,8.15282084264167,13.6075061140504
13.2727612609651,9.39598842381829,10.4446254409035,8.78122589613708,16.8260246799404,7.33837529832922,9.78888399261443,8.27207701822017,14.0991040438599
13.9295366541856,9.92882491770537,9.71475836786561,8.66512559399277,17.0749759570314,6.43408517265327,9.71570604349052,7.71652666723376,14.0210091514857
13.0535817570816,9.38311811116992,10.3434278327245,6.98925806771465,17.0780329812869,5.4543077181655,8.64737622580686,7.62437845968895,14.0489133949732
13.2433059535422,8.96947537505622,9.78201903791261,6.47518345716497,16.7943817622527,5.6684742697624,8.9231350406369,7.5413331924917,14.2719906475107
13.5194245774491,9.58109519078181,9.78777062522182,8.00198045812159,16.4585401931607,6.1809756821719,7.66750910845482,6.79864079953203,13.3981535844797
13.166284716832,9.70833151094151,10.6116775615753,8.43773520777569,16.4972716560249,6.32945419977968,8.21554330265786,7.35533679093088,13.5815645163722
12.6935570545122,9.51989304092286,11.0689233394602,5.52158219669855,16.9901754924661,5.63263560344572,8.61931657110616,8.0149475336046,13.1576645779786
12.6498881389489,9.15046826244289,10.7443091165244,8.6309456592209,16.1256458885128,7.42871641041926,8.46284620031579,7.64559788760543,13.184865809445
13.3301287213776,10.0266540542626,11.1712609544861,9.14826442123007,16.1989440740729,7.65844078931619,8.44611616757993,7.81505323427042,13.195991486752
12.9904797990126,9.78099043605685,10.6887388356941,6.77568965051132,16.3702832435482,6.62966474162763,9.09963808713364,8.332954153887,13.2040686788725
13.148670550879,10.0274442522575,10.6037855206353,8.37647196388341,16.4035542626438,7.43057647692915,8.89138711628126,8.39693956100747,13.0214805405188
12.9137472553291,10.035323778258,10.5189935172493,8.92916211044147,16.6157594777387,7.86917643785579,8.7159306343245,8.50623636785516,13.1632051873288
11.6467754517082,9.17236656401298,9.57115621548796,9.01656309146695,15.7356963619672,8.79321067337157,8.9953247567363,9.3221210325687,12.7723182519267
11.4805000942708,8.33011210276896,8.61067798797787,9.50399841796364,15.4105646105687,9.18647847152659,8.81760539519326,9.24418695184293,12.1587199132661
11.3581088078429,7.60365315061946,9.3244527437906,8.29816196120643,15.1960654940749,8.54565665840681,7.99963953917217,8.09183002242494,11.2200909830191
12.4738549465205,7.85421496098176,9.19550443086695,7.73773801804256,15.101988164984,8.21130995404903,8.31406621292791,9.00677362777457,12.6523074313454
11.6772621093661,5.74616456593411,8.55908815708169,7.56913607101843,14.893530507554,9.0164943956057,8.69778945275021,9.34856022566101,12.8495423644281
11.8573808564247,6.66804181531172,9.04828487835337,7.20557564138869,15.061277555586,8.76895579600089,8.82707785685731,9.62134131737548,12.7725072757119
11.7813798034149,6.73010908896954,8.86498909198353,5.85241649156972,14.9948772467611,7.74332408214104,8.62795649031689,9.14880728847975,13.3494293505829
12.1907598071227,7.35144091103002,9.5287748456698,6.52170173467906,15.1006930195122,8.62711819666622,8.52343624855696,8.58512400766763,12.8284201534705
11.8066967395594,7.45131850435983,9.45130499449124,7.04565641596067,14.8369274675372,8.7145237658171,8.46389106236373,8.2199977643777,12.6836282508444
11.098886261015,6.52796431015137,8.87364348283562,7.37033432486306,14.666181956871,8.79862073214218,8.51525869819476,8.32883514344135,13.2743091008667
11.2697205352476,6.79669430295286,8.7972218071668,7.31094311726467,14.73371230363,8.3371605602318,7.99186741988927,7.98059217848557,13.0835106045213
11.3714227249067,7.46570847711826,8.66052237879217,7.80106748777052,14.6799642206743,8.95370890396569,8.89121786349756,8.96493185538515,13.3757723658327
11.0363128014909,6.36729948154361,8.93990364975339,9.0873599409352,14.4308431549307,9.30859752305242,9.25402093893191,9.81001341726495,13.5689539903975
11.3970719634453,6.20379240936364,8.12334630502495,8.91031027163769,14.6909629625065,9.34764116148469,8.68566246547283,9.26818297541027,13.3049531853443
11.0046374859546,6.72560741355428,8.14527209317233,7.80025802937729,15.3883100659005,7.97393484845183,7.79778931804093,8.30829154461586,12.8412418091114
11.5018492416974,7.37466120790608,8.95085820380856,7.89027625554726,15.5212948196765,8.33284709929309,8.21131234188786,7.89032700064446,13.2893165018462
12.6267182591606,8.20763473891982,10.3633559769749,8.52850311611307,15.1312033887084,8.78206566601223,7.94745633153257,7.91361347544049,13.1331915151325
11.392117573211,7.19514279552601,9.63474914073305,8.92218307822892,15.4784313386216,8.48971901350253,8.4414048416377,7.65849506401113,12.3132084382506
11.644370357985,7.33113176454468,9.5203947794788,9.25562699793332,15.6185269133048,8.91369341651927,8.98809335027469,8.14538329327168,12.6313035698938
12.5036219751148,8.55202476521983,11.1876090366979,8.86158377382003,15.6263757231153,8.94222503723614,7.54447039701694,7.8321856050473,12.9511007151565
11.2748199827529,6.7628404276143,8.8955060977168,7.45721030726126,15.8760206155159,7.37025632757921,7.79678725360092,7.65912768289023,13.1161308647486
11.6434855043468,6.74264386626254,8.61019801311996,8.50225140471891,15.8772378322726,8.09583142622338,6.56450820782022,6.6718790448495,13.2879999696654
11.4969475752992,6.6415647904641,8.62177021928473,9.32213650687634,14.864312160416,8.02344679330839,7.28529702141536,7.15214211415307,13.5786741950228
12.37427559725,7.5733567385401,8.61167620435871,9.18257660586284,15.6754485009886,9.1361365111296,6.74656934394628,6.86821865590126,13.2988730782777
13.1003995119228,7.95183058433067,9.33694813387278,8.42993715777529,15.471299023725,8.98393981576326,5.26082101668401,4.31116314276147,11.1217853881905
12.6576082481305,7.25942720233992,8.46993992925464,8.25149839013135,15.5644242582593,9.0660329888144,7.11650335933856,7.19744945057751,13.5235284709179
13.096669719626,9.39778875334433,8.6828723842127,8.39204075870697,15.7656663441671,9.0452662498854,7.48891151199928,7.44702053482242,13.5674272569866
12.5815473922291,8.04897018456429,7.25924956404587,8.25726517607076,15.5092014740457,8.71234510266057,6.86793434694121,7.12645037719486,13.347887867641
12.5865925000057,9.12591906073964,7.59748029318221,8.4617893839069,14.9212557355382,7.72043491407395,6.89699428472985,7.74999210231781,12.8910518782669
13.1609324241683,9.92793923393521,8.60522057134263,9.06961536744368,16.8255742980756,8.11380232980516,6.13860943781897,6.65364537078366,12.3276314050999
12.1452956096735,9.24217631906631,7.76432249189107,7.7909044932126,16.3095955005852,8.87648768604514,6.80708433549465,6.53586223442507,12.7590488992892
11.6777597198033,9.95863425732006,7.88697111103795,8.68245481416473,16.4628935142391,9.12407752480001,6.8792519652107,7.85697067537543,12.7054803412458
12.3171265613698,9.66234079287194,8.90889515021376,7.98540295274439,16.5164505542705,9.06060212189918,5.20676532563025,6.10099326290079,12.662367042624
11.9333726778469,8.91597634129492,7.85261735577174,7.70324266685069,16.3219440623385,8.47791772677888,6.06894420274776,6.03068687903957,12.3084926879862
12.4508697548201,9.15884444936635,8.42268947729068,7.71843209279356,14.9850170645458,9.02186329351927,6.58543479402814,7.52674732779323,11.7975119244914
12.5026696140003,10.0393563256344,8.7197308999639,8.57978769076627,15.8127715578949,9.93957822794554,5.26352355515907,6.30373746808783,11.7437021278356
12.7952572921034,10.2458688778382,8.61354609257483,8.20564557456996,15.6173533164139,9.16363755635318,5.81627040402377,7.61201797989024,11.7941034176388
12.061496321194,8.04582092244352,6.9779928293196,7.85737503527781,15.0369981796209,9.17410903837981,5.50015381569956,5.80184583316198,11.3263127142419
13.1579600742263,9.16073730259474,7.90407781453507,7.31241897373287,14.7284324978579,8.14539244005989,6.84145705316187,6.39725675888436,11.3844285022704
12.9169775449985,9.64149469899233,8.51171684641688,7.76836818016527,15.0561497732848,8.55698826642485,5.92043452055704,5.59472638146076,11.0826578651325
12.1697883013483,8.79761530462958,8.0782661287294,7.9937717087671,15.2391305718776,8.16633211459109,6.87842395906673,5.72706021161706,11.2074082035378
12.136073320254,8.57065499071978,7.50915715437551,8.79271244359922,15.0848299763098,9.03783236348949,6.01178810260619,5.33130214320484,11.32231277886
11.9760668926162,8.39686500286369,7.53458134071054,7.47828268170433,14.2949963386207,7.71788114041523,5.8565341766004,5.13215353683905,11.2518509858408
11.7052369119963,8.23326823850339,6.88769117307884,6.41651456630807,13.6248749780276,7.39917113294485,6.19670506720282,6.13274559645031,11.6562657655267
12.3736284156769,8.41188324503904,6.92359838798439,8.22916665341103,14.6752290343592,8.07804120316649,7.14225634272123,7.34007219868995,12.1646072859246
12.213473082397,8.16714975216933,7.59107727917412,6.71287578876338,13.588294788766,7.85468546356124,5.46660220902189,5.57266771386282,11.8541153706361
12.0807196072375,8.25226016842457,7.37776768541816,6.32216591656835,13.610259176607,6.70019918649512,6.29572965574509,6.25274707259844,11.4082890136549
12.3320262898923,8.17793509779649,7.24126876958492,7.85663099691448,13.8512842470865,8.2919299572034,6.20026057730594,6.43057462279332,11.5620945570489
12.550990423022,8.28058915150917,7.64784356301512,7.84562172114796,13.7916879610133,7.67372448510449,6.49417627915081,6.38783827917797,11.6006858054781
12.8054544590924,8.2358649062854,8.24873401632657,7.94469889880706,13.9026453480325,8.131478443769,6.1181839527995,5.76800062858334,11.2131864663717
12.3665433659986,7.73730275793966,6.85624208582982,7.29707900190538,13.2580951963345,8.6961596227032,5.94532022991058,5.52448648972487,11.6037810803529
12.7331086740507,8.4297680926557,8.23427356463929,6.52916381508851,13.5327349856946,7.74275409922179,6.78046676432146,7.54098580734864,11.593077374504
13.2304259496136,8.89860179962995,8.35724382382765,6.81625697749958,13.4702685224342,8.52144085369696,7.16918017736201,8.0020270704248,11.4932391758142
13.8568187860402,8.75791042093226,9.37160989435416,7.89484476670458,13.6899844043833,9.36385291707654,7.4467210215859,8.49265286601906,11.445521933856
13.927098015673,9.06963172906315,9.10580739085972,6.96715992405988,14.1170552022904,8.22101974043395,7.1864193085644,8.25407590606316,11.620814176023
13.6286769198828,8.71831444344622,8.9608693309032,7.74451473278662,13.7939466086287,9.15313039151816,7.23756497687779,8.27120663850339,11.8187276013737
13.6726562078641,9.24691898386423,9.18951895208139,7.22169513577764,14.4349125618847,8.08338507027677,7.18284240607959,8.51707943569886,11.9321785627447
12.6939674781821,8.73484203339621,8.68952404283675,8.30877734704176,13.9573117702758,8.6032665312005,8.75174575292014,8.55418605242319,12.228598766095
13.2657514815288,9.26813505826627,9.0954881301345,8.48811382385125,13.8727813424123,8.59862665548225,8.87282683456541,8.20229859702882,11.9848870908197
12.4288125015671,8.69996313361961,8.67578892692475,8.45111630756479,13.5589253020095,8.51509712055323,8.60252508031744,7.99961192323506,11.8434225761773
12.2417734791887,8.71219038943953,8.54403891396952,9.06670682324494,14.4293878472453,8.96133681069302,8.68308581324939,8.11275321444862,11.9913891633151
13.0930475713323,9.85632361074421,9.79472016382989,7.58972615908903,14.2478231424758,7.33597159893303,7.51785030410695,7.42075556669775,12.7367039401709
12.6348013419045,9.38271079743871,9.53877821852629,8.27720395806188,14.010243864078,8.45639094758797,8.4322885121285,7.53202856693631,12.3050140697646
12.8670390107628,9.08463570607778,9.07653122118549,8.80600517623514,14.2652234741182,8.67778307990626,8.58202702161504,7.58986564407444,12.0973605211631
13.1645923321895,8.94062790687572,8.87187636343566,7.26088031747243,13.8606837378714,8.18653526087015,9.07344541496247,7.59571369752037,11.5536467802746
13.1405947467364,8.55767589170472,9.12904167766343,8.21102042236805,13.7138791974388,8.21399089163847,8.92561720570635,7.60911838545807,11.6743749383092
13.1804061491055,8.72807008801304,8.70129750400592,6.71324629627174,14.2438084700613,8.08863563133779,8.12858022208229,7.55810316408851,11.4398802031683
12.9804453469553,8.38068181745674,8.46652777188694,7.28802476467619,13.767459404205,8.26646485861732,7.7229595409322,7.95779399200292,11.7802894645864
13.4065811453392,8.96815528560905,8.82717083095723,7.39010536638255,14.0039731075938,8.11907724201312,8.30203785184719,8.04320316712943,12.0693767169357
13.2611002069077,9.29334103000003,9.58676775495891,5.46911349899747,13.9005859681185,5.75570277465814,7.00063873570652,7.7857037433184,12.7166290312735
12.667743730162,9.36630033546112,8.48317207038031,7.76191818312518,13.7691642045258,8.01972523578101,6.32342899990648,8.39169338378501,12.3769916116714
12.6669787315405,8.91085012225724,8.25183737076561,7.5444207863875,14.4215037217722,7.50170436743082,6.77496994562673,8.02445568197329,12.7188762971765
12.6875984338747,9.00621073273621,8.35749125273782,6.82452123148202,13.9278674307297,6.76585898538778,7.44226791481193,8.7150084342108,12.5400518998503
12.5117685082262,8.31730791177988,8.30779921376246,7.72480925400988,13.7040321502234,8.28273165570012,7.2080375350816,7.33839950397632,13.1187560710338
12.6664742643045,7.8813233483083,7.72919282203681,7.40539563094419,14.0768845784319,7.24814276833124,6.87972674347732,7.40596729410739,12.89733458745
12.7499521617572,8.24361880271186,7.51558011554939,5.15659630773147,13.7556326509193,5.17576451266221,7.08363259945623,7.46944449981573,12.8982633690029
12.6661364064514,8.07634134988483,8.01991741613375,6.8151900389516,14.2722535975926,6.79257935375457,5.31112611857516,7.53379716058184,12.225334823088
13.0712465873527,7.78823661612093,8.13380590962639,5.53550099930816,14.3149062567907,5.49690631487005,5.32218201343356,7.55317812878643,12.5429126670853
11.3942617942118,7.44703558929769,7.31986723352086,5.78622732886873,14.4819985781665,6.17095835173125,8.31252562120596,7.81160534489252,12.4999169204681
12.1046968707196,7.31217915794262,7.38957599687692,6.44146749488959,14.2260907216801,6.16936991151066,7.03806995341578,7.5383015424858,12.0271242747137
11.7805672831618,7.35760639099187,8.12830765696244,5.80824914841968,14.0668048359247,5.3374465656601,8.11910828325951,8.01534896335051,12.4001588445268
13.0655784287209,7.30192935868908,8.38841331046537,6.68711102153347,14.4377133327247,7.59939098740379,7.7219349121518,7.35682787378576,12.5551961334851
13.05510115322,7.23503452219569,8.10718836649636,6.10701432153051,14.8615912390599,5.86872404202281,7.27455765207365,7.87736276463451,12.8418546849798
13.2023794046985,7.55372307492267,8.86416358855626,5.6842301274621,15.3614063901825,5.90443132506949,6.88679066070993,8.41628793110467,12.9976027571999
12.6558225647881,6.83029912825429,8.2367583549443,6.06529583202034,15.264743947314,5.73905036670325,7.13069952671368,6.51431835125801,12.8408606405253
12.5067985560724,8.54868055753053,9.5794361413428,5.99324891157547,15.0315877713055,5.71815139970045,8.86231775879061,7.70780650701432,13.3141116234595
12.2718303518057,8.70634361935581,9.62146221042786,6.72797524672191,14.4528252872107,7.06119293630174,7.886505616969,6.59836090737077,12.98507802367
12.7830973359319,9.69974610480639,8.94523428522809,7.86535309827882,14.4548656125346,6.47968898233013,7.48135043609499,7.64555491388534,13.2905021770122
12.7918645437778,8.60444266012286,9.55102294388561,7.34066439774712,14.7506129406452,6.51798173615026,6.73804782707561,6.84010786650569,12.9667984041457
12.700850485021,9.24272270222098,9.11551252696423,7.64028612856236,14.89750160453,6.659027986205,7.91464706459252,7.1304886633787,12.9283535130824
12.4020608559393,8.39442593599223,9.35103843588382,8.65642507518834,15.306711236012,7.66567998447552,8.44845638293615,7.78809663407604,14.0899410740702
12.0855542020604,8.1295020543579,9.36221530611533,8.98310183098394,15.1209743471359,8.51903757163456,8.95270992111688,7.44177216407058,14.180791569564
12.4751422103922,8.58970153289696,10.0168992946162,8.70462672499018,15.3003840952051,7.91216236149973,9.02570392554549,7.88970168442696,14.2104700353376
12.0189371110337,9.90280624508008,10.1515403375947,8.55290806334086,15.6903770957038,7.41692016855508,9.15131197204697,7.36421549899914,13.3293820913627
12.3289597589481,9.71574339896156,9.93585573880174,8.49501554009222,15.8510886325027,8.06419824895108,9.48690108349471,7.69546080470062,13.1525670247685
11.8172656363758,9.74727730552017,9.3425197182673,8.73393443450554,15.7220780063983,7.51170853544802,7.71465334647941,6.75632814930518,12.1913458114513
11.7379560196639,10.2619392104674,9.71499929769318,8.91786514749235,15.97770630179,7.67243658140346,8.4583433124991,6.74108989475419,12.5200153455874
11.242656566413,9.64372276407046,9.25642432699517,7.87793436368724,15.9629277828773,6.42463605859516,8.74866390022881,6.39652732260751,12.7312382545599
11.0650101271582,10.11828783488,9.80417773837744,8.61696289306463,16.0898010120793,7.50785187621977,9.17101597190215,6.43541104683824,13.1973061977289
11.9222685544849,10.412462733417,10.1652562818755,8.7182892819665,15.9864418560989,6.96548795466355,10.0692567731986,6.90457296528627,13.3661115333599
10.8679856776935,9.39364799787947,8.90652104074016,9.36184985471714,16.3395363662869,8.04402079838949,8.37689625732245,6.22683975134546,12.5435718386821
11.6839840145186,10.4065033622835,10.1299527547081,8.96088267090535,16.4675029849668,8.07962388288757,8.64752497392528,5.83406286645649,12.7869514761271
11.5866163390861,10.629171701611,10.2758554804373,8.19386022295146,15.9991991633956,7.84667623678385,9.2220882667657,6.47373539046399,13.7107380970351
10.963715811792,9.38128525527829,9.25687854579311,7.31847932630259,16.6068129399688,6.69273989698872,9.55233864293407,6.82499740914932,13.8320902313552
11.7070408385553,10.176342429862,10.5258895866572,8.18658267930691,16.1731953299858,8.52265402346104,9.64661104227388,7.0488612672062,13.6401894825337
11.6622532881517,9.80962815944709,9.49164370576763,8.31506708056242,16.2164350996624,8.28285395510821,8.76972629464194,6.52410067451528,13.4048960634206
10.9645269265261,10.7516610628559,8.98372560302467,7.8081256398517,16.387461982684,7.39259070428917,9.13061979960222,7.16434640009189,13.1644808590399
11.0323113390899,10.3095488389412,8.42511395742112,8.78208759233418,16.5613580756807,8.19668012900095,9.52189003460599,7.06512016830193,13.3840843117112
11.5460636109864,9.72173612536679,9.62473782995556,8.51544308967266,16.4317015166343,8.07986813908776,9.52066271786771,7.42368836673068,13.6374823490359
11.2398960971257,10.3826673537942,7.90181752269497,8.82205143006284,16.3535958017751,8.05095967603952,7.99302843992901,6.51807241531038,12.3561287494276
