"month","Merval","IBOVESPA","AXJO","DJI","GSPTSE","RUT","SPX","IXIC","MXX","SPCLXIGPA","WIG20","GDAXI","IRTS","FCHI","AEX","SSMI","XU100","IBEX","FTSE","STOXX50E","KS11","N225","TA35","SSEC","SZI","TWII","HK50","STI","NSEI","VNI30"
2011-12-01,9.41525130315356,6.06901248963092,5.32662468472317,0.609870169811219,2.51878371521735,11.3303405870746,6.61013918365442,6.73601577770808,1.56547918426491,8.62623617156471,10.3090231185716,7.27773289611403,5.44857468854786,14.0013992118973,7.51591849837646,4.6455642738156,3.73689537678644,8.14180233620681,4.46151464137262,14.0283612458726,6.41350403482636,6.08587916895721,4.62794872266746,8.24620774373784,6.24796598940594,12.2756403943353,11.0840013406662,6.63903106879187,5.00930192670411,1.42510049517721
2012-01-01,7.70059901108011,7.01545142674652,6.75739836242901,1.1169932349515,7.71100463491208,15.6255438507288,8.02700904317655,8.26527339645263,2.46413327899327,8.36458528416811,11.7046833042923,9.63047584660138,10.3636425663738,15.3247247513124,11.0866816073763,5.35191984303401,3.90213060945497,13.091172942956,5.61755443771999,15.4629909902442,6.16893127262013,10.7936910021788,6.6630115882384,13.0502330880941,9.31505435671511,12.4460477236166,13.0567975302688,4.66891768344311,4.68467248067495,1.86408017463159
2012-02-01,6.6444340488173,6.19413625415015,5.87950108163274,0.880641031667821,7.48618879545013,13.0028743926611,5.82316785062382,5.88386331754931,3.64583562437969,5.93098372469828,11.7484629485919,2.78468261610037,9.5142211272189,11.6891407102703,10.3252306831842,4.46644161795584,2.8125340733973,13.6966104564856,4.21569183723146,10.628251453308,6.79811324811811,3.57429274231427,8.25818265887738,11.3663282584995,8.13403755203147,8.84177515379275,9.05022393312832,2.82066127268666,3.96471476213653,1.60762332994403
2012-03-01,6.88790563820211,5.07040338397886,6.54032016938892,1.61199663670422,7.43965113119285,12.2370310239379,5.47986970239155,4.94558505594465,4.39032097297269,6.84888743082851,12.156108435387,1.50221491859929,9.47979235505204,11.1006804499094,9.00768449066078,5.05842668946607,4.5186535537602,15.6266121738186,5.09655663409556,10.4712337676063,7.43987114482817,0.450910406504888,8.01237791134551,13.4108434755286,7.65308590752248,8.08960460035851,10.0560677405403,3.22387563195357,4.38204365912389,3.00422465139787
2012-04-01,12.9629339906588,4.98595140602932,7.93311051543474,1.57971564323876,9.63269752528606,16.1763423148851,6.12813303372969,6.0055363375086,6.96966252561302,11.6125778424855,17.58798748858,1.25860685087607,10.1732194135657,16.1397395293686,8.49892109464326,5.7504248120702,5.64626638672539,21.3032523309536,5.38191352236687,12.7360569668426,9.08250524703033,1.40773220487063,6.15494763540728,15.6124509692951,7.81044069314732,13.5954476076755,15.3904171298739,6.42080275386342,1.95723120817642,5.6240691876324
2012-05-01,8.2046300245593,6.4201809505814,7.60583192843235,1.75259675145775,6.499183217443,10.0467867941781,4.67341478689472,4.44096823623623,2.60944106831152,8.16304316406607,15.4808620809293,0.313314988564838,12.4268711928738,13.373945895319,3.74203242509242,4.1949790751646,2.57937223622165,17.2157403312348,6.7757837568962,10.3290492583623,7.10348570767114,5.31152348234412,4.50367963823544,10.3872494232857,7.37933041420123,9.38266731954324,11.0753828473707,5.29297551894266,2.33312718083317,5.75308782789558
2012-06-01,8.07436327240801,6.07924929905393,6.63502809113492,0.765742238452492,8.57001934135066,10.028713747423,4.52956148300708,5.17508570587899,3.22392509963908,8.51431356282419,9.84178777002116,3.59257732314314,13.1687656511987,12.2242022715257,5.10307601487225,1.77898308849823,2.41137472014824,15.7866246809208,7.84134962651467,10.7202301196052,9.04877431435395,7.42948734887354,6.0897468020514,11.6398721857362,7.55536193604417,9.55087698671434,9.89072842951136,6.53002517635135,0.500727986698809,5.83345754983862
2012-07-01,13.1891764240965,7.77978086208051,10.1787192287065,3.2360144386929,12.2435683460501,10.8076602220093,5.95359465573464,8.27105697276248,1.86616327839952,10.3645569857687,7.82482176134945,1.41382097478081,19.4826162640145,14.0869411535439,4.62371980120111,3.03299464604793,1.16260298968361,25.450800851378,7.44472671469277,13.6089112989387,9.48237751398473,9.65800511909649,7.33569871730472,11.6739897763029,8.72451810655812,10.5731701653835,17.5025571795501,4.19800545460668,2.28356487232004,7.37608217497309
2012-08-01,10.3041672394513,7.30828214077196,8.2745689102073,3.7210549702821,8.38506700633467,8.32624228645134,5.03286111092756,5.22612925062959,2.67915269090806,9.90469701186179,5.37789257942684,1.85441879899414,12.6792336284368,9.75689179223829,5.127788874152,1.62717147909171,2.25116786502812,18.402389209166,8.93781035413942,10.6123781983288,6.81158353838774,6.82978769120528,6.33229636826527,8.97907372516506,8.08830660393965,6.81550486702208,13.4180407965493,2.93259049836186,3.7150472594742,3.15698886330088
2012-09-01,14.038718601949,7.21505287683955,13.7702735117106,5.6083678119503,10.1954573712119,10.0053475128233,4.90200992690042,6.75040297046065,4.71069813519653,15.1989523623436,7.39187544951819,4.67905740681483,10.1817018533489,13.6964394083512,12.5246491210419,1.37271706360718,2.85569874582568,18.4527392106392,10.4865228430865,15.7728456173515,9.86167217687988,9.09386891200119,10.7757728443604,12.6649127432598,10.2683944163033,6.89848383454594,13.0034541091731,5.25210506806635,6.04124796902696,3.73974087544783
2012-10-01,8.73870374397851,8.87144789699041,10.2174486776782,6.23680645865294,6.60584696633243,9.31320385030159,4.22763082022533,6.22185183847465,4.94124739451808,13.2706205434112,7.45529149377821,4.6093530244457,11.446787118547,9.91953038119581,7.3668426895689,1.43703531134693,2.07807561574129,13.868867179895,7.51001524460926,12.7555692461725,11.6473246887907,6.46604221456264,3.46493560375208,10.0306201906318,5.85603025697972,4.93776895581492,7.23346988418677,6.75951612194452,2.6895503672374,3.84725787042388
2012-11-01,6.51675998142733,11.8370818692759,9.46102434181139,7.12554776948584,4.46355777561848,10.3056154179507,4.54051805777916,6.4998335551065,2.55945804653321,12.2992859061902,4.46226236144784,2.58627989279729,15.5782225650509,7.91814167435377,9.25277304045612,1.9498161885853,5.15038039205745,15.2308272853212,8.43133291421783,10.5069289012566,12.1198345776747,4.42043780361618,3.85643064438662,7.53483548130961,5.10096142647891,4.6949596804781,7.15425615836701,8.05632727034339,1.25343552949407,4.3235616064698
2012-12-01,7.12775103742292,16.5387168148058,10.9497797385651,9.96183246863042,6.85097049220978,12.040093017533,6.73700801681152,9.49799964896925,0.504484044783636,12.8808814685711,1.37710928951305,4.76478784808751,20.0567010716663,9.3255007404266,13.0336442496489,4.09135475681036,7.60473051065967,17.6149524418456,13.0834236989826,12.1075162189692,15.1513194890753,1.85823318605418,6.71738918355863,6.48916176416434,4.22222844604368,10.7362587669345,10.5404076532405,9.76668314464975,0.966711308811278,5.55302392393799
2013-01-01,1.97828075991183,14.8396470804821,8.62990881085267,6.94427018948547,6.83095104587293,8.63377758219338,5.25193752955257,8.84323544415944,0.476313443215141,10.4699390163949,1.09679535720402,5.56784914836923,20.1172068659886,7.97630327916508,10.6008821628572,1.29392633309803,5.18708758653422,12.6790864406121,10.6010542548949,9.7138062602741,12.9208144711104,1.65274641998061,4.44926858893634,4.6775957266527,2.9983189115471,10.279458068738,7.41493274511967,8.77396177419566,2.03009324984458,4.05971808126809
2013-02-01,0.693073131590478,19.1158894121429,6.01263543657895,5.88392331808869,7.10538044492481,9.32550337234798,5.51278265208961,10.1753864904495,1.48426320234266,10.1798754401487,0.984629658811138,6.98681285645842,19.7707107231634,8.86502095700449,11.7357442246623,1.08711251055621,3.08687569493881,10.1390313796819,8.59488124075864,10.3623566523582,10.7907456765011,2.94295057447376,3.34982564119476,3.35603526184312,4.79662654950249,9.86381122899497,6.50174387194042,7.17823668649475,2.87954192358915,2.33791231967548
2013-03-01,1.74613378985565,24.1823381532269,7.68100612305605,5.99140246398708,8.29021058208026,13.0810674234621,6.84931670516565,15.3471860728707,3.7651790370173,11.2948878952177,1.17862515551012,8.11969567554473,26.1772882465804,9.58633178208189,14.0042451255884,0.858572532381334,6.07479151165648,11.9715547534546,10.726651797246,11.6646043614109,12.3626155119595,1.43839767693626,4.63911162779005,6.18926494013172,6.46632782232397,10.2790432406352,10.5061836802305,8.6211936638253,7.5915764154214,0.976957547996125
2013-04-01,2.30190897115682,15.8410774769418,6.35799213332568,3.42795625424287,10.4679334256305,12.6819403409188,4.35967097063397,11.6754182969947,2.51517192416056,9.15888637184836,5.549937087873,10.2674767968294,15.1807937310244,9.33112673719768,13.2363457973003,1.81133341759692,6.50773631996374,9.394959175667,8.56894853485448,10.1679597418331,9.49166907966503,6.36768237719331,1.86956575348483,6.49630251611629,3.0730017572661,6.58093840673032,8.12642126619577,1.3502691731159,3.23535861968051,1.96022517452218
2013-05-01,1.7134640362022,14.1332325704934,6.01077412563514,4.4681956799662,10.3947536448141,12.9573168299849,5.47106029229092,11.9290642747543,2.75794496137697,8.73614487170334,8.26311086264543,7.42680679726819,18.5785765761425,8.90748874869682,12.9571679562624,3.38564843041161,6.19700374627128,9.75942584774347,10.4874146228784,9.45417473092959,9.94125318225782,7.64446284830308,0.655228007083648,4.01436637169116,2.40285948166828,5.28292640289561,7.23271556523822,2.00311792302157,4.25463135129459,2.83299956465738
2013-06-01,2.67747201468653,21.1954794830965,9.49405125531841,4.6064509944304,9.62408480682212,10.1126688005641,6.20051535475453,10.7752152537806,9.83631662088038,12.9262984276041,0.900949907050494,9.06773477941913,23.632659025466,10.4654486740653,16.8747248060869,6.59165166335364,1.72507340972316,11.3900814573769,12.059539026015,15.3001338186858,12.9064801578398,4.66398993091881,1.12670436189405,3.6683092424186,8.15492967283971,5.7739794339845,8.0186320627403,13.5751130312554,2.24802825336162,4.44499401882474
2013-07-01,2.25829408708481,17.8013345618167,5.91509782995358,3.58054017246844,7.0588023802474,4.99216909194769,5.5953680030396,8.80133246206078,5.81802722087024,7.17733522890367,1.69117048050495,8.30615345429311,20.9817180266059,8.49184645407409,10.2332851001036,6.30947722839921,3.46486787186435,9.3053271170615,9.32997239148498,13.9780436550058,10.4627453942031,3.99368505190947,1.52370256685816,4.41541189796001,6.76712139908972,4.7111494128358,3.9143371899289,10.487256728863,1.69360995707287,3.92560973520608
2013-08-01,1.50207593921807,10.9134893042573,2.42823496999253,7.4247856398597,6.90548920162871,7.15932604696987,7.20906315611938,8.27941170051904,2.84997055000757,9.62095642122541,0.441992602111115,9.65755719779461,27.8539051522217,5.73341328880144,7.78164786631581,4.06281371354901,6.48727519665172,8.38228043567563,11.042834322535,12.907752407167,9.99704665827586,1.27546300542497,3.3071771577491,5.51383373501819,5.0465568070064,6.91796561411697,3.99483706601152,9.80175364940333,6.08987167927576,4.13529429974328
2013-09-01,5.98840521577636,14.3298631105552,4.937755005197,7.77845193135892,8.2437758443015,6.76750908599971,8.61025185706394,7.13107207613281,5.90376849264363,12.6203351776441,1.36130158465997,13.9811091116718,28.5445802972321,8.35406060966665,12.4292172996961,8.05689729976099,9.5971700787439,8.70304316601922,15.682577201529,16.715192153313,5.43799877092584,2.00195512619689,7.56622763420993,5.9871994716632,6.29316598288398,3.85441988643323,9.63794416966006,13.7091634733354,9.66730293673595,2.66764271626448
2013-10-01,6.14543808735135,10.1685131702101,3.96710783618064,4.2631749348294,4.63480394965857,4.92628654038684,5.62148471119104,4.72940506111827,4.18849985669001,11.5217449305505,3.36317146972643,10.077352479808,21.2334521440202,7.55963169022573,9.96669459137511,7.74210922882269,8.79867749306493,6.16179793274818,12.519132472633,12.3783140818155,3.50522341589469,2.5821323515911,3.58717562953223,4.36699481799689,3.47956070974795,0.406073607692507,10.7396017903014,9.72068424176129,6.64049955073893,2.27170968858204
2013-11-01,5.13209261669215,11.348870904613,3.62460192262529,4.07709915445335,3.18829731276015,6.11072948731049,5.02296119248822,3.96277718482057,5.01226022552776,11.5976702422822,3.38168628417075,9.18274872662081,23.5923546348774,7.15872930714329,8.57035490344974,7.19873106953994,9.21845974676416,6.44324577126326,12.0977671765194,12.7979923757062,4.7375989142502,1.7949893727048,1.21049260180604,5.35873805177689,3.02748977036672,0.696963934243233,8.85781777748749,10.1304636163239,5.0211164827023,1.70328687829175
2013-12-01,4.25598887086688,15.0603471792761,7.25037466778321,3.78533815709219,3.52267926119228,8.19788958053312,4.96649423739416,2.49006294669194,5.81161035783977,16.751826745637,5.67294166899949,10.9408386177714,27.7138143691871,9.70151098933104,10.6095212677633,12.7963622638099,10.5099553279733,8.93804241548014,15.609909187353,16.2260411432906,7.28758684981479,2.75423392075901,2.03757385633321,7.77106283507894,6.27138416246786,1.60101092867742,9.10089433757137,14.4186099655568,7.10243629613813,1.46370181225159
2014-01-01,4.31059978123205,8.57875512006396,7.20434274251368,4.78512063800465,3.3931384412485,6.78287132395398,4.47368943872227,0.854132342784553,4.28166022389637,16.4175928549304,4.18440468855492,9.64076070371459,19.9525362905646,8.96709787865968,7.88755360781035,12.0450579682019,4.19233023925546,9.75758397016992,12.8967075553146,11.3777306079285,6.05657625331699,1.54834731010717,1.51772199864959,7.10205234087423,5.87945960800999,1.07619600466589,8.14245982706969,12.9371949700731,4.71224338504462,2.84130140370099
2014-02-01,1.58844172121067,9.72372297686353,6.08196344702185,5.97076886548433,3.22387349474615,8.61962192081351,4.50621201627468,1.02076610837916,6.25147818623201,15.3106701568295,1.76017076651524,10.34750667577,15.5160614228803,7.46002728245059,8.76680042538473,10.8245547486361,6.38316788372937,9.51559375938576,12.9339250966047,10.5948593562297,5.44465843568735,3.66637149145665,1.70180991470627,6.17867275334466,5.16225300435339,0.87508575688656,8.66501007899242,13.9475875209452,3.40189282389568,2.76018770378111
2014-03-01,1.54963333124828,9.35979607169223,6.91232276965583,8.67923690725456,1.09131275906123,7.80802099503591,6.70446172968275,1.27955692315175,9.06747678423692,16.8570281764649,1.58453779100428,13.9992942011011,13.7965579592441,11.4390878649335,11.2341649549461,15.1885113864206,5.66887885591521,9.97281384194276,16.5903281959593,14.6274302318158,7.33894280598777,6.10984236077615,1.39119453305365,6.9626970197139,8.34564836240575,1.60224666610132,11.4564701942631,18.4836710252515,1.95848898676592,3.56328006531455
2014-04-01,3.58564184264725,7.85016643071631,1.92432353332845,7.24781622610748,2.44271018284703,9.1892686456435,5.39870661168418,2.67844170946299,4.31138954119151,10.1445024658917,2.65604065814333,11.9182187946108,8.90506140154793,10.0867677775826,9.42913256886555,12.1721458352173,3.84306503426883,7.47098515489081,13.2119037467164,12.8678901644897,7.48104241321319,5.75203506046887,1.15533421564561,6.59399722006189,8.77626962734801,0.430729799673719,6.93261844407034,12.8547357187261,1.47750985939366,1.69563797992858
2014-05-01,6.07243769877227,5.681023644276,1.62756378076192,8.13278244974016,0.931316996371882,12.8057523012793,5.02426124779158,2.12968549341676,2.4311300501871,10.0967483357389,5.75784973950938,12.9169904931249,7.76457925874227,11.1551863877802,10.3727738972604,9.09581404507175,1.73728828039091,4.9210482924989,8.6647196721059,13.4686507721814,6.87687129199415,6.29432207089423,0.883483383487444,3.96448836286467,6.30122901052309,2.58956898992103,7.96715317647016,11.6219830417212,2.66880833607818,0.80176335488175
2014-06-01,8.69463805204923,3.54743423647101,3.79292649634425,9.00717245461811,1.51941188732188,17.0592888129984,4.74959280415958,2.10495664096468,6.93256627939708,12.707970095861,6.23812085541324,12.8393601413016,11.6322659961845,14.5811622424041,14.0218966049908,12.1182120095426,0.548847506695958,5.91915028439146,12.2196662474677,14.6402527326522,7.78247883792346,10.7419758616529,0.939013655501724,2.65298456030406,5.1207014361096,3.4463738869618,14.2033078045334,15.0074191673622,4.66042239196824,2.05365111782816
2014-07-01,7.35938040026444,5.58117801355785,4.6739640375163,5.76453554039094,2.71083630953349,14.5437105768483,2.63187825824387,2.90198416642029,5.78087965599939,6.49529624326653,6.67036043469107,11.4005363193189,8.3595024231824,15.2509731462572,14.1517219071397,10.8293163955038,1.901913220352,7.62447035840047,10.900772122163,14.4059619106219,7.11689870064706,5.27651671158618,0.911876552436096,3.1903774246559,7.77369360506857,3.91160633054584,10.9246213009521,9.84963781641393,5.00654052210402,3.80965028538313
2014-08-01,9.36561497909086,8.85784290545512,8.08000348008327,7.71038728669434,3.04447334972346,18.0083754611892,3.08649560738654,3.86055838865553,2.89997899947174,8.58137484668861,11.1276023894041,18.4542785896964,11.464105476788,19.35284657978,14.7681944393377,11.8487056384363,2.11819057492396,10.1727400767604,13.1373171498284,18.9495392754171,9.35193478948464,7.12146799066897,1.15779420636927,1.99000024196127,7.89660053547334,1.10864549560509,11.1600276925513,8.93870731226159,4.43499367513181,6.16316459672958
2014-09-01,8.90167951793641,7.59519089997626,9.71117293248426,4.63374318650186,0.813354384422311,16.7203597906358,1.46233408199604,3.60166201716064,2.79943300910512,8.08057885190342,7.5555490780701,15.036396211603,11.4976225799616,15.2777412495081,10.3236533952263,7.27928208178098,1.12298272905276,10.3053406966485,9.9752232458753,14.9080175209239,8.94330187357727,3.15342077919731,1.83553492091971,1.29022522138842,6.53873215192488,2.4317503825904,10.7967903575497,7.31616913990892,5.05795453460276,2.40937329903519
2014-10-01,6.95832929746154,1.18258176936429,8.26183366587012,6.20431088132419,4.32089202340343,14.0583611030442,4.2277027361072,5.20367176552955,4.79171192568309,8.53788645680324,7.06813578495494,16.314459630469,10.6416705581044,19.1661240875511,13.1563432697017,9.5842940664467,1.81752704339235,7.80361886190021,10.1222333098124,15.092240301339,11.8143054945511,5.41819860630879,1.25435974093952,0.602013815803261,5.8143972082196,4.57211336167191,9.55243049948061,5.89137278895244,5.65575084880079,2.02332844252118
2014-11-01,9.79405572604312,1.50152220579457,8.83133239093511,9.0438694338249,3.71199179252219,16.1047842234939,6.20980560258657,7.35030905348729,9.27647182257564,9.30223270414729,6.35277007672893,17.748127479181,19.8586137411364,21.3441447143509,16.3976306454629,8.88700955599024,5.5447543597373,11.9465199484625,11.8905013987725,18.4398910016825,13.1563501043013,8.37992712352697,1.47023811493636,3.06977138503081,3.61983294168721,8.77671491045036,13.0151468964639,4.26067003097133,6.23606926674003,3.71789028646845
