"Merval","IBOVESPA","AXJO","DJI","GSPTSE","RUT","SPX","IXIC","MXX","SPCLXIGPA","WIG20","GDAXI","IRTS","FCHI","AEX","SSMI","XU100","IBEX","FTSE","STOXX50E","KS11","N225","TA35","SSEC","SZI","TWII","HK50","STI","NSEI","VNI30"
0,168.446031138497,35.7495124596782,29.8665057692441,42.3884009393331,46.4709626957997,22.736170947462,29.5118402933932,60.3005234063491,68.4941723979579,100.237956548921,42.2885638624131,137.089422269582,42.1369036310164,39.2401015488904,34.2290437183655,60.7904246824857,68.8181054610199,39.8520646775685,31.5061405627251,47.1976905422119,46.6935195100233,54.4073217932995,34.8583241195694,62.7428017453622,59.5413942033994,67.1477720853468,45.1155135204063,54.1335605781537,60.4908790385843
94.5080428957001,0,82.5818967287947,40.802502509884,50.2010891061473,55.215414334413,28.5227733402573,60.65814806146,108.748806949882,97.5234317166182,87.1402915394601,45.1407004923308,127.233754417891,47.9370815069831,48.1929778770144,48.6626790256385,87.5948947683516,60.7814082990895,64.0336290454637,34.4368767670785,74.5944805998789,61.9619174415073,56.6318552033895,53.9518245779611,68.6344966228742,65.3820212710203,65.0981296279484,66.6445059213261,74.7122247708365,45.4586134900116
48.0431455494893,115.034196759497,0,40.2845683845409,92.4564663556002,58.6566650935381,32.71169934059,42.7612938663694,71.383601923401,53.8141995548344,63.1093067014912,40.188224355819,76.1820819127933,52.1960860087823,50.0198185897218,125.324246046026,53.2967158140339,67.5525268281498,82.8366992237966,30.0921583207605,121.129754097866,87.139098770265,84.8636289071245,60.3477308766921,41.4011860871474,87.8383219076993,77.8650048467791,131.398413956246,66.8553433179214,85.3350046328705
55.7796834401416,52.4706860582431,52.1285270052953,0,59.646641802106,230.144063975998,371.88949946479,200.410541078867,66.033703328089,51.6448340526581,70.5631078021956,59.7928638417455,50.2950761410206,56.8991833627971,45.8015412546964,67.9047668939993,45.7915201741873,61.9606542265293,77.5747557204885,53.4667530954664,51.0932677052027,65.9051057688519,48.2927655806237,28.5670552032597,49.8985110812145,52.2342291233427,47.5092477989083,55.217765715954,31.5750950416359,44.9060375024803
50.2226605631233,92.8366935847234,135.004368197036,69.8465694072147,0,202.622705997456,77.0381346892364,94.9550201253007,65.6382208180951,76.2319875689044,77.7818720532307,71.0200222710798,88.2002598628116,67.4611661393134,77.8866750599123,61.4461246350207,53.5486509544285,88.1886587539837,105.198164531592,43.5039757159467,72.081221335563,68.8007190530966,78.7807121610486,46.8682145759256,74.2145765250692,57.9409467735236,65.7020555280034,40.7535647991634,61.8309730666263,83.0760275553289
36.8416960986485,69.3263559788581,65.5149474151074,157.449205046192,147.356443084105,0,204.192736135307,308.716732395124,75.1887238817417,74.0463865752308,72.9328323912878,38.4907556473406,71.6285427039265,45.3978164461543,38.5270961937495,66.7824738066721,58.9066946188174,80.8721903517461,68.2184949350599,32.4610476179046,45.2247047553695,42.3142805017673,76.1273558496506,46.9603214566229,56.6373282131454,44.3819350855276,55.8522242565564,55.8970074351482,51.0107102717065,58.6196105360929
38.4695901456276,35.9603995155081,34.3797666303119,358.166137990499,70.8237560859381,263.058934461454,0,364.219981644392,56.3066871562972,21.9071525162566,28.6092631762777,38.2121767199762,45.1533964872137,50.9022101888637,47.0134198172446,53.4578072963414,31.9758274774966,61.0355563806008,65.9465798379406,44.1827610152116,32.5185663169741,44.6970542132355,27.3375533613419,16.6394079928005,30.1306064317891,29.7405713922856,31.8164107429351,25.8725212611856,20.7035065444558,32.150046198623
38.2760928086187,48.009419381858,47.7919828652059,158.208943605864,72.8119297065501,355.808607058487,319.471581987385,0,69.7954516303797,27.9478083055519,43.0699260111011,48.5246820924899,43.2586749905463,47.3150259569924,69.3126362622415,68.3624685522907,54.417725186621,46.2205105158064,75.5279982648369,37.9732805662045,39.8937418557853,52.9712275467253,49.8244401915361,36.8554049825843,59.3161552425239,58.8364204538279,41.72489367254,41.285985697334,35.7877330273173,49.7367721390401
60.6728415376998,116.229776363518,55.3518580732058,65.8664460943839,53.7784170104737,86.2180646976727,50.6745792246064,65.8446863473399,0,125.79943761246,124.244431929483,52.5214762993533,101.882838901294,32.5655068208431,57.529430843457,50.0243310163962,73.8142300829648,70.4664495581806,66.8219038082383,33.5194105435524,64.8214222852337,73.2112750522942,67.5726935739213,43.258909282569,81.7726467461957,50.3843898499342,45.8062124770624,53.0822163829614,91.2849089989106,61.1304011214636
69.2369497227688,112.874381086117,51.6393691685205,48.4802954732224,51.6181540760846,92.5339938345977,25.1176285909656,51.1337718478205,94.2106497938354,0,90.7295543515864,36.2657868370246,84.4264052052577,37.1026839371761,34.6905607951838,56.1407756416188,54.852853233176,62.6706242573112,44.6903717931392,26.6153987766594,55.9775981573304,67.6761479086058,85.5590568798682,59.5499076508896,41.3251582358672,73.3255664736253,48.124479361044,57.2070659463069,79.2750223446545,54.630441646247
67.9576937928867,81.0361184693208,74.9568076176962,52.1545459216132,54.487574161709,56.5010706411357,32.1995838524124,54.2055465410368,119.353820189681,67.2210237353569,0,85.4494403008948,127.698902056572,47.7270549698203,45.8802352604704,78.0194593496,91.640474938406,90.1991222562835,71.3147228219831,56.2393517086596,80.5083371215457,72.7115316445515,84.8621687251118,68.3189888445761,56.5648371011379,86.4839165710076,84.0242652237392,55.833629918957,97.3800510557726,86.0269939947782
41.304107026291,47.9950537713283,37.8749469819497,41.150856521974,40.8970057814469,56.7820059904424,21.8958212150742,29.0819582248114,43.8919493150083,45.4350134494899,97.6051010402182,0,79.0864571719883,241.027491924998,154.477054934056,110.423482919583,42.9269218846459,145.503543156559,64.0896051891631,377.045737672824,35.7210697090843,75.8707436179041,35.9682817443439,48.1041222986426,35.7250847076186,35.2374343515667,36.5918806057409,37.6579021369689,31.6461008453796,49.4624644670964
86.9398712790362,110.742349112498,77.7768801116905,31.2907234068354,64.6044988267266,60.6674906882667,38.3790135903952,49.2574618803507,84.3499726451,79.0627446404465,177.851446141237,46.5033240962911,0,33.6267482822306,58.7039188598938,56.582967641199,50.5758864794033,53.7484422820771,58.5210589021484,38.14293136325,62.4453126227476,62.0994947918403,90.7090912011321,58.7344543798076,36.9995208386934,67.4312369785578,91.1192619268669,61.1428145123766,54.2757571473425,63.4737423946901
27.6705855162187,49.4689433326886,51.6525607963113,32.7942208691004,38.0291584419842,52.5386321203552,21.7987792918029,40.5878843551561,31.1916317590241,32.7600397882862,47.5319549076309,231.963862704319,30.6145890641492,0,192.611333001172,122.91404274236,34.3419839965133,250.893349460481,123.352483330338,370.756232053056,33.1519897447305,58.6151098906057,43.6266191702513,23.6743543190021,38.2556877883462,23.9495824439975,48.0119919258986,39.8636897181484,27.6238588368207,29.7276169732689
38.5692274996764,50.0741489595956,56.8679954682552,41.5464957625305,60.7115679529474,66.5077587842491,47.678273383896,74.7275648651373,60.4452651545096,40.4735820385011,66.8869459201638,187.582661406135,58.8640368335826,222.763023701151,0,134.955705756125,62.3615243533317,110.570780181756,198.652597018302,245.093856698407,48.1392228051325,75.6602535399925,58.5154470432627,39.4586372990773,46.7559814165665,48.7206668788393,49.8975686345915,45.150926283053,72.4418606325693,53.1811375139873
45.2946705483612,62.2280375848211,118.747569430111,62.055145093723,49.2474311836496,67.7768861231576,56.2284221846612,63.4951247651847,50.7061975795176,61.245739182372,101.222412820621,120.93236738034,71.9215548213491,134.090785086446,152.369538845753,0,47.9459762381738,74.1224895904641,164.248916871345,140.42297181272,45.5183577237031,85.2487652554948,57.1696983584606,45.3579305176925,46.9129580104555,57.8734152378081,51.4488831838269,64.49139071198,82.683849399778,47.7516716097202
82.549366144362,113.954777493896,67.5509309855253,40.9884592760475,43.3089052088096,49.3165996701663,35.9827591058478,56.6071443939119,53.4497268699315,73.1417190517865,121.863585207522,45.3314246813613,106.940281004423,36.090621572199,50.6602854049349,46.5283948133457,0,98.0893066922894,48.1024177554944,40.994542426953,74.4072448410486,65.1682183416657,50.1836474510516,49.1823014408029,38.2440973737071,67.0716432672982,77.9287670016555,68.2428763949291,87.2414129179107,63.7456860966575
46.9912855230059,46.413833306644,45.7943453362233,29.5855376474849,45.5778719887021,69.8040907944635,23.733202195398,49.6582842683224,63.9353182406235,56.8855840963963,84.4417161975611,109.849406599778,41.9647887904191,207.822038136899,65.8579598995725,44.4083711256871,46.7055173228838,0,68.4310694526024,353.776796626294,36.074026599348,72.2130542413398,38.429353954144,43.7986883458626,35.9775849817719,65.4366122669085,49.3608565436962,44.1338177059925,43.0343640358562,44.9314089436679
61.1973964767542,98.3897397430572,87.0037126923302,72.3487321460943,68.68440051611,91.327419467683,62.5402271157398,88.4065695502753,65.4119432454113,78.6788451783418,76.5960770801095,91.5743041668384,55.3211589412992,145.119241415943,181.937900887329,167.73638788254,48.7458863755872,95.715438425734,0,110.373043201473,54.29454276264,39.6145975648857,84.9436083587469,42.7335436668897,60.177502879991,58.7464085688633,62.3620242870246,75.3990596215574,58.8761357194227,62.187099437309
18.8565293535527,25.784316069104,16.5065401593364,19.9398694277753,17.7395590972206,29.4331705059395,14.6407084151001,23.7129843055577,19.1972033453329,20.3049543685837,44.4755517432504,339.46820238275,29.4190765303958,358.948453105387,198.045322545004,93.2909742487942,18.1177312667126,322.414876144711,63.8897432501843,0,14.4879430863223,33.9570266469461,16.9911834373992,13.3554887153084,19.8267015631941,7.76951366312807,16.2041959315809,12.9064156843751,12.555624036847,20.3001350170923
49.6227626816184,95.4483997334264,78.7671179717918,56.1924489118393,48.4672271689679,58.3699364011044,32.3195156572818,37.5848867667386,74.9092352899936,82.4708785745413,89.6166892294912,52.4133588237323,86.4552128828,32.7670233873519,50.5930795068957,46.7985551898507,69.6850042553599,37.7043771480579,48.2412124521243,25.6729548679144,0,139.380905063836,89.6870948424963,57.2116161056362,47.9312911486286,235.354409604128,175.489041643348,107.892670785392,64.5700111233769,66.1482333430605
67.1721645829805,53.6274730471144,87.7741358491755,53.119590925436,56.5751449535435,54.022107897493,43.1097084577322,53.3265566904011,50.9032328038051,80.1881474342865,66.4816563108305,81.7482314905106,54.9389201579059,68.7275327309393,70.2023093560342,69.5814628619612,66.7740181484992,113.984693538222,57.8238545612883,56.9248277592039,149.529521930122,0,105.60515687735,55.4468416902263,53.7832737063732,120.611530388583,127.494950624606,123.092508216136,58.9441330354167,61.8504575734486
80.3609092254356,57.1752656993065,79.9210014915261,40.8275084590853,48.6096965920702,92.4747506730294,25.6408877803965,48.7262614064589,49.3745434283876,59.0917122466042,97.0679657621547,37.2435483087627,54.9972489255358,30.0307307931543,48.5801323644378,52.6136395153006,41.2489333564715,67.414743741056,65.5309121749353,32.0517681838946,92.9212751680297,116.894496126408,0,55.5164898884858,50.6297587709167,56.2494453011913,99.2666430398771,56.1312538079994,61.9822374206419,72.0626308602477
24.307269534338,31.9448132838751,39.3964304137688,12.8030858146481,24.1718557000952,22.6830328863946,10.6019081187554,23.4992824935409,41.1243072818942,27.6763410571633,41.6262261992124,26.9949744055797,42.3571957276676,15.0190129220821,22.6194716032296,23.7096653363259,37.5282746931146,29.9982867666381,19.7813312026512,11.6434088398047,35.0212946839451,27.3102709148705,30.038598281634,0,562.354068200792,38.609432872971,144.338034496254,44.3371163553026,32.2390692417031,34.0861238152852
44.238095195003,51.8091339172481,22.912830725387,23.0471353269124,25.7007418443902,29.1180121101454,17.7347281152272,39.373569560564,26.5863963169434,28.6828173138166,23.6603703975228,26.171940806176,27.5389376620085,13.8535937608942,18.624473069551,22.6587733120307,37.1544850625417,27.5349813127365,29.0400638432654,11.2262051109659,31.1150025560905,40.5854035055231,24.9738150066099,567.404272149933,0,26.1248712160732,97.6286392784617,31.9885101557239,26.4509845049602,41.9755055420052
75.0710053917585,83.9464208335495,69.0286075809108,49.0173238070927,42.8571961853126,56.5738467641025,32.0905718038215,63.5553443589318,48.4268657811533,76.1142702341646,92.1678680570372,40.8690660748801,80.2509642430022,29.5509887000546,43.3588258151967,54.032231613915,52.4309798183275,70.2895716553387,39.0150575512875,20.0717745414442,265.200106641801,116.039722198408,58.6346298826358,65.5647502687425,56.381047307104,0,141.117867606739,131.887775299969,106.012492903761,90.275803591879
41.9384380381075,98.9498464970942,70.3684253427042,39.0312222308596,44.7231787198939,59.2133929157866,22.3989093731097,25.997055731367,65.1964521356867,63.8558711558367,98.5856329042122,50.2258558789759,72.8092464157131,30.6800916920839,38.3823333727382,49.5551865631852,60.3784688516162,48.7709790480909,51.5559154767734,23.765375675015,120.923496518494,107.985771118471,71.9198793351794,173.203710467652,122.973121493592,122.007662965088,0,190.828831827961,95.4789214152578,60.3159890435697
60.6498446470238,50.9552436130938,104.63246775846,52.7497014634335,32.973848408372,56.2354574496577,21.8975287044512,46.972510481888,58.2770691717958,62.1073189534823,71.7993106254318,54.0550966527072,79.7778315045728,38.9304601676305,32.2269984218743,58.4095048392468,59.3674713771915,72.2937078011493,59.2416745758567,26.9549456811863,102.661295155141,115.690829463939,66.868445662695,89.863594460783,57.1583697545239,157.030063899449,216.078189176056,0,84.1480388854617,63.2975352045577
