"Americas_in","Asia_in","Europe_in","Americas_out","Asia_out","Europe_out"
30.1095791649794,27.6678720863293,21.5286202651204,25.1809788152398,32.5239576622482,21.6011350389412
29.9870249790898,26.9367087743418,23.2968932936785,25.8480016344237,31.7171741480845,22.6554512646019
26.4572277245035,30.1287492836811,19.9044773810218,24.6265316976082,30.1784660984302,21.685456593168
27.261845999405,29.9901196513514,19.8624596636382,23.1949759787486,31.1906556877654,22.7287936478806
26.2377238503231,29.6374291923617,26.4080265541281,25.9023712576618,32.7963195827168,23.5844887564344
27.7608773439191,28.7895026858716,19.7540512206363,23.5842215427214,30.3680354811544,22.3521742265512
29.5787730231028,26.8481250313961,24.1560406338646,25.2167882304385,31.9948731490204,23.3712773089046
29.0231625517491,27.9668872699971,24.2904824539815,26.9864304703224,32.0708914928487,22.2232103125567
28.3372051773686,29.5666990114136,25.5527861207511,26.6772169033406,32.7967607879946,23.9827126181981
30.8017659504016,29.5643961299723,23.0794215764354,27.3533084464354,31.4009172177974,24.6913579925766
28.766294102082,31.946686316059,24.3639973343792,28.196021551315,31.518694529634,25.3622616715712
28.7914108506198,28.83558844441,20.074131839747,24.8411285014322,29.8618889340235,22.9981136993211
28.9433380962088,30.8533803909824,20.8748141057383,26.0579593327327,29.9694703720545,24.6441028881422
26.7270700166674,28.842564119392,21.4815513336043,24.0116723138043,30.4886261804623,22.5508869753971
30.1510403150243,25.8423313436987,23.1912489661387,25.0524323695108,31.7656938624943,22.3664943928567
27.8233879573909,27.5492768495074,22.212661448064,25.2800444260771,30.2508673544116,22.0544144744736
28.4064373687599,28.1529286642275,19.3346340416725,23.9603558089215,29.7356832764977,22.1979609892407
