"Merval","IBOVESPA","AXJO","DJI","GSPTSE","RUT","SPX","IXIC","MXX","SPCLXIGPA","WIG20","GDAXI","IRTS","FCHI","AEX","SSMI","XU100","IBEX","FTSE","STOXX50E","KS11","N225","TA35","SSEC","SZI","TWII","HK50","STI","NSEI","VNI30"
0.941027716141071,2.12944452822493,1.2793942078029,0.983646927408037,1.11187580514968,2.12352111690902,1.67522950466888,0.777528661139062,1.44490681959624,0.0914158208840263,0.822693545800371,3.08632978644556,3.87959300013866,6.07160996407566,2.12276634334969,0.448298404588439,1.61579500921786,3.97405211417653,1.42399617734613,5.66753044368007,0.378933053823835,3.14726239127972,1.21850394658775,1.08073442487461,1.35224165983542,1.21371417881294,2.7588240426017,0.104124497015465,1.32703377048021,0.601115454333935
1.00575230388573,2.13891516589183,1.75364017945514,0.737710151552386,1.45265648755339,1.90758332717431,1.89336508582652,0.995616517359816,1.93078141673339,0.271791346100855,1.56197135410216,2.65753066611591,2.80914671297976,5.57657736245149,1.77263837253121,0.478561771773091,1.98028046417585,4.89392453030382,1.1407514701248,5.3325475737893,0.143033487194026,3.11390110131119,1.49824680495281,1.18420658599043,0.974530819120397,0.415130809607365,2.71789894610534,0.411764995838424,1.64057056377948,0.614578332568896
0.491669166469107,2.96229129647375,3.09224924684851,1.42025857908173,1.2495685503481,2.50154310358161,2.50163535154121,1.97462741553534,0.956073397983462,0.556574335443197,0.900564635939503,1.72161354214072,2.88889777342702,5.18195860871771,1.9625480348226,0.481639598721529,0.409530292927768,3.25009147389277,1.8993273456424,4.19386463971661,0.124920953698792,3.9493144421593,1.59627587420509,3.00499373550481,0.89360646600678,1.40659761478,0.969780175786759,0.021849772018136,1.06270655213895,1.0386908942428
0.961228035806097,3.11827001696469,2.51614499730488,1.20200406634499,1.49426682863035,2.69754929006385,2.48238651466556,2.36764247011895,0.772492411369761,1.09119505418884,0.341747286418518,1.91043631789938,3.22311020603792,4.83158885919205,1.88541875256111,0.218490835556646,0.558454843933545,3.61558110657233,1.59718122287146,4.18606014637688,0.195957322160113,3.76659782735094,1.19787950374361,2.97471345870779,0.698924947091979,1.84585505377779,1.68721333544159,0.00177102430380359,0.941194615256568,0.418470517713988
0.878526017089802,2.59589615006426,2.47126796011247,1.33767892557473,1.90077191896139,2.76780076479338,2.52598271163094,2.14857832295142,0.631855584890703,1.01090149358118,0.138766987718894,1.41221861825856,2.63199800798043,4.71135893671211,2.05952052349736,0.0837640804638847,0.139054983589209,4.38003074198661,1.60204927212775,3.8321318931835,0.133372626675053,4.596309995004,0.328895268951732,3.72696115672239,1.38419937498995,2.24890204958066,1.14206578883867,0.364076549078008,1.13836450450334,0.673744360316948
0.270649005145289,2.4552192595541,2.90920927133677,1.29603591001416,1.56854528880082,2.73764418676552,2.82536447592429,2.30131988535529,0.515843176444482,1.52523284072106,0.260399108711949,2.00659479975566,0.891411614002453,4.6537710691975,2.48843668260247,0.0446956961821376,0.433362265947403,3.2267664221508,2.33070271996786,4.17792563909971,0.394235785674373,3.49076998797597,0.819881057994147,3.11204573974935,1.85457474130852,2.75576790526287,0.864933334746059,0.446260939365262,0.595650169028752,1.03825134325493
0.48915181880192,2.52371339408541,2.98282609404648,1.16251032741911,1.72623895885606,2.72163901078843,2.69397375648927,2.32398453340351,0.854164956943096,1.47725810302524,0.169770575810799,1.86646658825269,0.793272631722912,4.48227279115187,2.61070359527589,0.0592752581484651,0.910309758869364,3.23079462617947,2.04956240950808,3.92529617397083,0.462240791802153,3.22747471299979,0.447899565663561,3.25267450468187,1.81497798002967,2.89088670054677,0.86877688974699,0.341817470128976,0.516203544645417,0.928282141426436
0.652315511051161,2.03146541599044,2.84856605124873,1.05868946274323,1.57072281735644,2.46462248473577,2.8941492099712,2.17137816832565,0.251901090479585,0.997497854591113,0.379033917183353,1.96959650447424,1.8105228936283,4.69564137737216,2.71028853939934,0.00331578229442909,0.595442486527624,2.92960738495972,2.08180945992191,3.97736932131724,0.014342978886309,2.96164964079205,0.538234666054863,3.22182588140253,1.80551766274471,2.56419019608335,0.881691159177134,0.339831468129749,0.781953589505097,1.00835303105629
0.557679540344826,2.06766355930366,2.96306269983336,1.25104981696889,1.50984974977768,2.91767911275372,2.87381633201621,2.14945631875056,0.383452842486323,1.67171406148089,0.269605310803094,1.95027769779764,0.6127510729664,4.70346854241187,2.86824866593413,0.582886937654407,0.686159387728286,2.87265251006662,1.99511580780994,3.7993949133437,0.0617651216694048,3.78352469525275,0.14289440583388,3.50669383912456,2.17583012684378,2.41184341475651,0.958010868837252,0.759182375399564,0.548995158030467,1.13401693724164
1.00245769701694,2.53216790235272,3.26680757676619,0.958842809028848,1.51830567282703,2.89801922683211,2.542928342371,2.00916964590796,0.486588204225634,2.06176992704469,0.293029441842869,2.17131640398165,0.964254037215594,4.59526178888643,2.69150043060609,0.559479282073565,0.463575026134155,2.63789488350397,1.85930580902876,3.89525853702869,0.142643605960433,4.20964911404383,0.0212418155282805,3.34091775727353,1.5738097962414,2.23619137288791,1.23134955199054,0.0639205888980904,0.357493717886169,1.07093476363972
