"total.c","average_lambda"
89.8388348691506,0.326994498050282
98.0756265868952,0.118739176287755
92.074302303916,0.18163185949308
91.020515904676,0.28469988967481
89.7756598231499,0.221848340007702
93.9480072778107,0.0663543773470374
95.1368834451547,0.0890476516422333
92.6988366399622,0.163925526434496
94.4727707099492,0.116131218023375
96.303305089445,0.0343813967757198
94.6803604107052,0.0720870527714433
96.2932465739458,0.0279505036671219
95.8905833818889,0.031141920336972
92.4285384754473,0.087759796868618
98.0050823353539,0.0241769876213773
96.9777829036165,0.0645079802547467
94.0140897556269,0.0873464945420295
97.4181523322715,0.0312618929537225
97.553257763578,0.0185706749970397
95.1536457566365,0.0494084394573791
96.84687001306,0.0311667398682189
94.3673490892961,0.0836566101512082
94.887268212833,0.0503071232668843
95.4810613070522,0.0779838131370081
98.2190660547881,0.0229251910332734
97.200548525644,0.0342289160301419
92.622394548612,0.126228465654141
91.6692987363304,0.127177468495915
91.3940902193735,0.0743956391368242
93.90319946289,0.0401419421522607
91.218695410195,0.150557093657919
94.0232833734353,0.0426680720034905
96.9908539033478,0.0196069146780877
93.8725076263439,0.111006096428613
96.3003102450357,0.025312470806283
97.2675347663808,0.0548607510516938
95.0255323992466,0.0640112712948964
92.7428439453789,0.0722999184777985
87.6376593605573,0.215234999832139
90.5477577474926,0.0573783910884172
88.3575678493993,0.0631783255494105
89.8304429930101,0.0387494395181643
87.0932889342193,0.077658596261468
89.2574689243751,0.0670456115176528
88.6739449653113,0.0946009752143206
87.4540340103811,0.117525036241084
86.3014228293898,0.141657082124808
90.1643162779431,0.0945021461641682
91.8033048983006,0.0708555839646682
89.9319236996901,0.0791075776347284
85.9853426081789,0.124056332670779
88.9627426723074,0.0920816250047818
92.6337424679946,0.0475054026767422
89.5254512837226,0.121095337401027
92.048524443206,0.0543613190269159
94.0011970284248,0.0524586402428704
86.2086995596801,0.101357917600987
85.9960352692793,0.0992235379882923
86.98629137624,0.125376360237938
89.4671312362551,0.0915401958631988
83.9681237750258,0.23177780363185
89.1064122977641,0.0671439009514706
92.8836635137508,0.0663419404162945
87.7108514853933,0.139155622626781
87.9515101527611,0.159474610335888
90.8229704384731,0.152620290216184
88.2307775696826,0.203035034323532
91.234493923197,0.130082387949812
88.4209437645246,0.0983682887574976
85.6131946006552,0.137439680656722
87.6674101786484,0.131384844212395
88.9048574672879,0.131254684462812
89.8637005114062,0.0642499547906606
81.7821046893391,0.143754994181564
85.0321614173234,0.157078803635934
85.049514077433,0.162770008751957
84.2577965041646,0.196795129234307
83.7966632734188,0.149440838857333
79.6392120962109,0.236158228273444
78.2524734300388,0.235479015127471
85.3384827669728,0.0631132918585565
79.0209414483518,0.188140992604852
78.3001374827491,0.255661529717287
81.9440051156262,0.19953128106942
82.2731576686188,0.139696276353101
82.3682471200675,0.203334913739087
79.2850098306994,0.231733782705693
83.1163331775246,0.182165578294601
85.958684350303,0.179404813985284
90.319917010952,0.147521261851855
88.4690813930306,0.208498806162221
89.3269516439206,0.142877811612859
89.481187316272,0.165438290253184
90.5222197743713,0.0661614480335394
91.6489090140894,0.036592936982942
88.7752628719688,0.0766282399260592
90.7426624547941,0.0607338126459739
89.5929220573799,0.100822932407434
90.5694602764268,0.0768154998608923
91.0464708551382,0.0642237573638714
88.5080018114724,0.144983727933132
89.1753133570234,0.0862208376508375
86.7820277281343,0.199644260505383
86.610646961319,0.180220547098621
89.1296807138073,0.109051148978769
84.7695827439392,0.26457631068783
87.1601377547983,0.225525523591072
86.8155970249304,0.123332717812188
86.2668763158212,0.122404803327302
86.5136418037938,0.104296606067972
84.1904420373917,0.145588279541327
80.0484850196063,0.276118494897639
81.7126762650138,0.304502010053937
79.7588754933742,0.341220563836383
81.2243967623634,0.239941920642
80.2468759242348,0.407384053528158
81.0135979722575,0.217908389497906
85.1140953589599,0.0926420570293456
83.2284287462133,0.168284353882629
84.871015259906,0.159843907751903
81.2778487125213,0.181632725213957
87.2621392267915,0.103791126975305
86.3115741998335,0.0824029623115834
88.6453929461025,0.061192777032714
86.1015433200558,0.115688011917954
88.2293906745571,0.0789661255101204
92.1028356145736,0.0281831122578445
92.7756589670395,0.0256253308158022
94.1247918649103,0.0293246323716462
93.578398583717,0.0490860264985475
94.7257902312213,0.0415676274988392
89.5371109437511,0.105243274415086
92.002351111351,0.0671554535003403
88.2847313400346,0.0715423024775471
92.0058246982487,0.0271784017600158
94.5101479343511,0.0300663887894821
90.0608695830567,0.162332046331448
92.9969889867788,0.0477467804953528
93.93794089853,0.024743771385827
90.4293380595621,0.144045284563147
95.627366679842,0.0125034694283609
92.4766043212772,0.0223493768058668
91.7475389779655,0.130802118989263
93.2781944470871,0.0932238830346085
94.5013837453377,0.023221405138603
89.6182174861593,0.11916302712073
91.5761684085126,0.0870204430841149
