"month","month_Americas_out","month_Europe_out","month_Asia_out","month_Americas_in","month_Europe_in","month_Asia_in","total_out"
2016-11-01,21.9521244520821,23.8350791755983,20.7559665460406,20.9151702306107,20.9497370911777,24.6782628519325,66.5431701737209
2016-12-01,18.3655192989928,20.9223126767386,17.4746486002977,15.8934839795046,21.1532374976613,19.7157590988632,56.7624805760291
2017-01-01,17.4145992542577,20.9934030844594,17.6190563895377,14.26609006327,22.7824380232442,18.9785306417406,56.0270587282548
2017-02-01,14.3158620901627,18.0833567781111,14.4939310185469,14.5228471186963,19.2337844981351,13.1365182699893,46.8931498868207
2017-03-01,29.7335365243861,33.9613660129069,29.134921197445,44.5461654590266,25.7967078689441,22.4869504067671,92.8298237347379
2017-04-01,12.7452070783493,15.4104347020326,13.9159196641096,11.7114650530141,16.0081576004302,14.3519387910473,42.0715614444916
2017-05-01,16.3373907936062,18.2666645276394,18.912199685906,16.1975391310177,15.5999161067994,21.7187997693344,53.5162550071516
2017-06-01,12.8654591352768,14.9091982412572,15.2574611840184,11.1804420398937,14.7255232717583,17.1261532489004,43.0321185605523
2017-07-01,13.5827113230463,16.9571833079797,16.0623747191568,11.6337478305827,18.0485431130495,16.9199784065507,46.6022693501829
2017-08-01,11.8143941171749,14.1883486668311,13.04831585262,10.7731466772939,12.0450567020707,16.2328552572614,39.051058636626
2017-09-01,14.9199434915285,17.4548876628561,15.1668959545072,15.1877278420382,16.4044758521206,15.949523414733,47.5417271088918
2017-10-01,14.5273430838969,17.1738029835869,14.5976964169059,15.9549243587351,14.1572544663221,16.1866636593326,46.2988424843897
2017-11-01,16.2188287522181,18.1950922350062,15.2450888294754,20.172085894132,14.1881763008042,15.2987476217635,49.6590098166997
2017-12-01,14.0858049326297,15.7482385561121,13.131936640128,14.0091631749848,14.7113755943263,14.2454413595586,42.9659801288698
2018-01-01,15.3638986778316,16.8702591920973,13.8599496799657,17.2692585886282,13.5195988127761,15.3052501484903,46.0941075498946
2018-02-01,14.5146173420643,15.485126255276,14.7703718813218,9.99757824694121,12.7723301214894,22.0002071102315,44.7701154786621
2018-03-01,14.9492759425596,15.9916831433854,12.7810516215734,16.937122592785,11.1970111445018,15.5878769702316,43.7220107075184
2018-04-01,16.9861578280697,16.9741302819116,15.6729972107251,17.2573187095613,14.8315364655824,17.5444301455628,49.6332853207065
2018-05-01,15.280939375091,15.8108239090295,14.5439421701036,17.0425001432191,14.7307296066615,13.8624757043434,45.635705454224
2018-06-01,14.3429340237344,15.7763550826916,14.7677721378846,16.3702947827814,11.4296174205277,17.0871490410014,44.8870612443106
2018-07-01,16.5538857339952,18.1017052884043,18.7481203917882,18.5755725919741,15.2146150984545,19.6135237237591,53.4037114141877
2018-08-01,15.3097543640993,14.4029997801178,16.2509781840413,13.8060802733609,13.8153175178003,18.3423345370972,45.9637323282584
2018-09-01,18.5039260519956,17.7962412927741,19.0415713627959,21.0497038072464,17.1126540550126,17.1793808453066,55.3417387075656
2018-10-01,17.9534607551468,17.276721379556,18.6177490887039,19.8815482143374,17.6135437485379,16.3528392605314,53.8479312234066
2018-11-01,18.2194516535071,16.1920032971155,19.3495908189554,17.9754289160594,18.5840703244267,17.2015465290918,53.7610457695779
2018-12-01,17.5632161457452,16.7854873733083,19.4251776313982,18.1063430160787,17.8191906851863,17.8483474491868,53.7738811504518
2019-01-01,16.9325626909225,15.9056507956518,19.9596474109659,18.946955304131,14.457622490207,19.3932831032023,52.7978608975402
2019-02-01,17.6532504906659,15.7989035965579,18.9022547067632,19.479872072908,14.9367435691103,17.9377931519688,52.354408793987
2019-03-01,17.6244686067394,15.9129570619474,19.18881026805,18.4977512978534,16.050125682242,18.1783589566413,52.7262359367367
2019-04-01,16.8583385666267,13.8798780931586,18.129493105592,16.3776492262234,13.0482458623665,19.4418146767874,48.8677097653773
2019-05-01,18.4594759255707,15.2992134945762,20.234811535613,20.3447832305893,16.1482520937614,17.5004656314091,53.9935009557598
2019-06-01,19.920727468063,16.3314319369098,21.6251142997249,21.5396385163614,18.4860830509425,17.8515521373939,57.8772737046977
2019-07-01,21.4296662641708,18.2114797738799,23.6257496431578,22.7342717609253,20.3071084838496,20.2255154364336,63.2668956812085
2019-08-01,25.572901865533,22.0699346147686,23.7689131337294,36.8610827587483,17.5420704087313,17.0085964465515,71.4117496140311
2019-09-01,21.0054844310198,16.7213982217807,22.1201079515255,24.080601711206,18.2242857351133,17.5421031580066,59.8469906043259
2019-10-01,16.7572170485455,15.0636585982055,18.9563026735582,14.7650325211909,22.0652215330612,13.9469242660572,50.7771783203093
2019-11-01,19.2534756454198,18.4871477267694,19.1196778507997,25.2116791713213,17.4121717707925,14.2364502808751,56.8603012229889
2019-12-01,16.7263685030534,18.2206222019366,17.9654252064754,22.4828128485335,15.0668749529022,15.3627281100298,52.9124159114654
2020-01-01,15.9211947989567,17.1755503385998,17.659819000286,22.2855102567967,10.5636104079045,17.9074434731413,50.7565641378424
2020-02-01,47.3967387143173,50.3205837419234,44.1094835131311,95.6344381385169,22.1267675384675,24.0656002923875,141.826805969372
2020-03-01,367.209093771939,281.861016117478,228.711262069955,590.799688731051,219.707253057594,67.2744301707241,877.78137195937
2020-04-01,82.9977746684742,80.2474036076448,75.2767918349485,63.9841605181523,73.1922977758712,101.345511817044,238.521970111068
2020-05-01,52.6222677682941,63.0327887395072,43.8968981403553,86.274909803808,37.8764689230345,35.4005759213142,159.551954648157
2020-06-01,145.402411075095,168.379741683996,176.303652808352,55.5813610051263,105.764490382806,328.739954179511,490.085805567444
2020-07-01,382.672525466044,480.091953629959,452.059961919611,248.403652479294,357.731901952981,708.688886583338,1314.82444101561
2020-08-01,171.75846962194,202.83413314156,144.11897610298,333.17727320154,57.5441550541044,127.990150610836,518.71157886648
2020-09-01,141.618435066334,96.7722393062968,138.016080537096,313.922339517582,33.4384196497285,29.045995742418,376.406754909728
2020-10-01,54.2085675817577,84.4011075649991,59.5061021945275,44.4919656991604,114.340895248381,39.2829163937433,198.115777341284
2020-11-01,44.6016347800794,65.5747480730233,49.6554195738293,51.5780581159857,52.2349819602881,56.0187623506582,159.831802426932
2020-12-01,176.198803022115,175.165473198084,149.43356364565,257.216518199581,156.671538769214,86.9097828970544,500.797839865849
2021-01-01,25.0722236338614,28.8436157171465,27.2296743746547,29.4644324911658,25.1938178694057,26.4872633650912,81.1455137256626
2021-02-01,109.306950710538,100.909712060734,82.1255922558902,146.18387742678,78.1293553043091,68.029022296073,292.342255027162
2021-03-01,24.7782548609051,27.4638705694613,24.3467344128132,26.1882327233221,23.3479327592258,27.0526943606317,76.5888598431795
2021-04-01,202.921796604802,286.641923939684,168.526146470244,91.5626122636708,427.784812100531,138.742442650527,658.089867014729
2021-05-01,126.216872552435,138.50059934812,104.299646644915,300.193699341814,24.5667865210143,44.256632682641,369.01711854547
2021-06-01,23.5978386462325,26.6180852230595,26.4913983328862,34.218548793624,17.5902424716342,24.89853093692,76.7073222021782
2021-07-01,26.5067541258633,27.6036847045497,26.6155642393346,39.2463797939111,19.2003387319402,22.2792845438964,80.7260030697477
2021-08-01,17.8864822881403,19.1013405714846,18.6755178815151,20.7562326496301,15.4800444399012,19.4270636516087,55.66334074114
2021-09-01,19.9318434016864,21.4412544217583,21.5801262497481,19.2124032642797,20.9078082146207,22.8330125942926,62.9532240731929
2021-10-01,21.2398657646981,22.5593947019864,23.3168932902626,21.9116867287602,21.3406343550133,23.8638326731736,67.1161537569471
2021-11-01,22.021342636984,24.5438367785544,24.5779717372965,24.2546446889242,22.7586696214653,24.1298368424454,71.1431511528348
2021-12-01,22.6072925072408,22.8571527542755,24.4151935455665,23.7636551963321,20.6449308604613,25.4710527502895,69.8796388070829
2022-01-01,21.3338829836728,20.3172404945569,21.4822892335067,22.1565459862079,19.3245204208815,21.6523463046471,63.1334127117364
2022-02-01,40.0090206063533,44.537695234557,33.7134010485217,51.4164175313193,39.4131287115439,27.4305706465687,118.260116889432
2022-03-01,31.2747328851901,28.8974239159284,29.7077702886551,25.6473725564767,42.4030426941791,21.8295118391178,89.8799270897736
2022-04-01,36.9141662238583,35.6485706252997,31.3020131242439,23.5804802867748,48.648135751822,31.6361339348051,103.864749973402
2022-05-01,34.7235520696802,30.0025171266518,33.2559547425918,23.4685560858555,47.6809005010286,26.8325673520397,97.9820239389238
2022-06-01,30.2814252682517,27.8299184082328,25.441328996102,21.4267671789523,38.5623009298861,23.5636045637481,83.5526726725865
2022-07-01,27.9047701334525,26.6809539611272,26.3249293075822,17.7725395473671,39.8913858290602,23.2467280257345,80.9106534021618
2022-08-01,34.4933876867816,32.1181815220865,30.151137166515,20.1674319202324,46.7607817749779,29.8344926801728,96.7627063753831
2022-09-01,29.3378565298367,26.471061715725,25.7996213276834,19.1079094005627,35.1699563977031,27.3306737749793,81.6085395732451
2022-10-01,23.2621249081592,20.3214186785132,22.0439255030793,20.3182955900705,25.7953947005889,19.5137787990923,65.6274690897517
2022-11-01,24.0312045734258,24.6123212172496,22.5663903620201,17.3261146512405,31.5675249087856,22.3162765926693,71.2099161526954
2022-12-01,27.4322628874219,26.8181518553397,26.0453439377376,20.8034747617174,38.9097808262861,20.5825030924958,80.2957586804993
2023-01-01,25.3169371750662,24.1665663216639,21.995811321692,21.12453187896,31.0463582342455,19.3084247052166,71.4793148184221
2023-02-01,29.3628303731125,27.5987156745702,25.605875310214,21.2314196145359,45.6478925512775,15.6881091920832,82.5674213578966
2023-03-01,28.0784729720477,27.005703517789,24.789371795805,18.1375486949036,42.06346335082,19.6725362399181,79.8735482856417
2023-04-01,21.7296466501871,20.3097094143113,17.6888102638007,16.7313667025796,27.237437011326,15.7593626143936,59.7281663282992
2023-05-01,25.6624472933092,25.6615006968306,22.8637638776924,19.3130723632177,37.6650557319838,17.2095837726308,74.1877118678322
2023-06-01,20.4403570396766,20.6257983036568,18.3110784857992,19.4478928835245,24.2292939963257,15.7000469492824,59.3772338291326
2023-07-01,27.174109548336,22.5218281463316,21.3764405936641,22.8473177624554,33.1844625471064,15.0405979787699,71.0723782883317
