"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-6.663083247,-6.685734062,-3.152520316,-2.929218189,-3.216148757,-4.569423321,-3.786517512,-4.447590154,-3.612365575,-3.050016745,-7.780998521,-5.062067116,-8.052084106,-3.403366265,-3.449351892,-2.368216206,-1.264975452,-5.79887437,-3.824166613,-4.559336464,-4.455058026,-2.059982783,-3.812756533,-2.75147366,-4.215993178,-2.626609695,-2.320565728,-1.309456734,-3.590402015,-6.692212509
-2.764754712,-2.976496863,-1.819596145,-1.233257001,-1.119332828,-1.559547306,-1.157009777,-1.282043806,-2.884157267,0.144130613,0.973209118,-2.679761534,-3.348461373,-3.150849006,-2.917090259,-1.417336987,-3.456422439,-4.323749392,-1.365551695,-3.165499017,-2.313735479,-4.772253836,-0.355574214,-3.043180787,-4.564449392,-2.023833361,-1.282054487,-2.704710147,-2.449919626,-2.777795516
-2.968456168,-1.8209573,-2.300032663,-1.143630662,-1.134171482,-0.519787217,-0.749108234,-0.282197088,-1.726362149,-0.871758941,-1.934212191,-1.350714803,-1.575069125,-1.800271296,-1.619274419,-1.014349017,-6.063674307,-3.985347213,-1.653373384,-2.277298427,-1.997063278,-4.447624243,-0.64117267,-3.811333139,-5.317152419,-1.295001876,-2.157421133,-2.441615399,-1.665344802,-1.959129197
-5.48228856,-3.839811088,-1.627794824,-1.515734991,-1.601407892,-1.65800478,-1.734811569,-1.900491754,-2.048234358,-2.228000445,-3.683473743,-2.451093349,-2.553668443,-1.874494125,-1.988676644,-1.997104435,-4.503119577,-3.350449274,-1.845759689,-2.286490679,-2.213852629,-3.434516624,-1.207394551,-2.057564632,-2.988557769,-2.294219925,-2.511045768,-1.086141738,-2.120499896,-1.102407801
-2.762892971,-2.845239602,-1.989066083,-1.248758345,-1.384303757,-2.401970953,-1.731086607,-2.195359167,-2.315758305,-0.454173543,-3.255930175,-2.501987974,-3.542694526,-1.636789432,-1.257536581,-1.635409923,-0.295331156,-3.875801803,-1.144332566,-2.243162555,-0.996978412,-2.224482923,-0.998371386,-2.562157059,-3.69634279,-1.635509165,-1.433974458,-0.687153095,-2.458533662,-1.601893638
1.104405581,-2.239194105,0.574445821,-1.357721807,-0.699615613,-1.536566155,-1.04001534,-1.144038919,-1.571258259,-0.714367557,-1.411237431,-1.450665099,-3.698786148,-3.136618132,-2.231239688,-0.630226798,-1.361088138,-1.517034852,-1.131998779,-1.913911127,-1.770248223,-2.475665195,-1.514349458,-2.729300509,-2.642821409,-1.411265172,-2.244813387,-0.775990827,-0.515459875,-3.399797966
-4.598805834,-3.619236259,-0.62980353,-1.686437572,-0.98980186,-1.723040282,-1.492160121,-1.604029158,-1.776612918,-0.657383352,-0.999263736,-2.470236133,-3.228280849,-3.436644522,-2.870515538,-2.134686312,-4.392633975,-2.423735531,-1.533439856,-2.73201843,-2.446599071,-3.65075953,-1.750813916,-2.260301986,-2.393287177,-2.341000556,-2.60548278,-1.877842069,-1.065791958,-1.57648049
-2.872174038,-2.974185473,-3.493291235,-0.744061735,-1.287777291,-1.178607653,-0.715892816,-1.150700678,-2.593752269,-1.481393099,-0.117585837,-1.681941619,-1.869237302,-1.808075108,-1.819337588,-1.222678013,-3.73816682,-5.255433959,-1.412576026,-2.570849214,-2.347401096,-5.944156457,-0.215324499,-2.37194619,-3.77122007,-2.616979654,-2.634515817,-2.627429807,-3.546877867,0.620709597
-0.92883456,-0.876322769,-1.554462259,-0.738532084,-0.926312759,-1.221472592,-0.600661627,-0.694123197,-1.582359285,-1.399933908,-3.747274112,-0.735524203,-1.75617389,-0.831753319,-0.487600853,-0.214076758,-2.165996818,-2.832493128,-0.880016032,-1.072478731,-1.295683768,-0.983350266,-1.074627611,-3.243428415,-4.084485891,-1.023993578,-1.422287015,-0.6791209,-1.102876708,-4.428546044
-2.902285125,-3.429932113,-1.897950883,-1.199959256,-1.489478622,-2.036710282,-1.51364542,-1.814492974,-2.6789892,-1.325580507,-4.450172209,-3.63318509,-2.80852409,-2.689219192,-2.397485917,-2.825980901,-4.006781546,-4.749553724,-1.484551812,-3.044273665,-2.359429171,-1.063233534,-1.700679131,-1.836057655,-2.418989289,-2.102689932,-1.54150567,-1.268862078,-2.277769676,-3.673301648
-1.475493487,-1.526806486,-2.143734552,-0.901809578,-1.206710365,-1.087971472,-0.980034892,-0.872633008,-2.350012005,-1.178471012,-3.961026144,-1.064215042,-2.88151181,-0.617545018,-0.670098542,-0.579318384,-3.03084299,-3.347179355,-1.101071409,-1.295526704,-1.109666221,-2.106237676,-0.093904281,-2.89998595,-4.834139329,-0.870081951,-0.602325947,-0.986848829,-1.740108068,-3.153643422
-3.703444317,-1.857657096,-2.646114378,-0.942715445,-0.970543858,-0.942382381,-0.861684002,-0.572199024,-2.35953275,-0.80164722,-2.83086814,-1.896668521,-2.423562446,-2.756944171,-1.949634542,-1.781062826,-4.91418098,-4.150109397,-1.265629012,-2.767455053,-2.377171959,-3.12187066,-0.423355158,-3.370156284,-4.958887548,-0.844979421,-1.288441317,-2.512472267,-1.682050696,-2.420161347
-2.53049004,-1.56984936,-1.225333473,-1.456916001,-1.141557128,-1.590684596,-1.314943139,-1.132637171,-1.956296146,-2.16548704,-4.022775566,-0.685236205,-2.358430515,-0.565025958,-1.085504921,-1.520419307,-2.862290082,-0.413390537,-1.175546674,-0.584291132,-1.164478074,-0.420391014,-2.194320439,-2.366013561,-3.403332639,-1.058500142,-1.696197593,-0.898068108,-0.747991316,-3.296701796
-3.762196128,-2.050433899,-1.348577045,-1.46920774,-0.843714797,-1.368424257,-1.333493762,-1.085920009,-2.006230574,-0.345376674,-0.737412256,-0.719546467,-3.188961736,-1.957813826,-1.636334639,-1.428811475,-4.87882241,-1.058983001,-1.239984858,-1.751018994,-1.480233569,-4.01713299,-0.664002275,-4.119826449,-5.118035292,-1.098579401,-2.188971169,-2.200107368,-1.001855042,-0.290548569
-0.980528503,-1.357455364,-1.990924382,-0.551231482,-1.121123128,-1.327410618,-0.542151658,-0.814534927,-2.146376091,-2.465754824,-4.323940487,-1.271790808,-1.658910991,-0.939035058,-1.018834277,-0.984798297,-4.168131458,-2.860754305,-0.812051859,-1.112703177,-1.474751516,-0.206572311,-0.852627814,-1.797098792,-2.777871923,-0.809750337,-0.95122862,-0.507045577,-1.732517586,-4.504922933
-2.311973192,-1.397857898,-1.347270777,-0.705872844,-0.826120908,-1.063804299,-0.505292589,-0.495363285,-1.992288595,-1.255207921,-1.730921317,-1.258162037,-1.948621531,-1.87276355,-1.617233216,-0.892261216,-4.472614687,-2.306459377,-0.929617185,-1.591409877,-2.018910657,-2.654326665,-0.481967167,-2.438002253,-3.567802498,-1.043229662,-1.542848798,-1.503440356,-1.665473393,-3.312739829
-3.838229278,-3.368033923,-0.610720514,-1.677142363,-0.894449052,-1.892702892,-1.40140495,-1.663939752,-1.083195584,-1.295709716,-2.56790229,-1.505406315,-3.203014688,-3.248413309,-2.279523343,-0.909459537,-1.933685888,-3.151820284,-1.912079374,-2.807849272,-1.718888549,-5.963874719,-0.065356589,-4.500905595,-4.837599275,-1.951288214,-3.093160674,-1.439574681,-1.138603904,-1.255117099
-3.353095683,-3.031577103,-1.311753924,-0.875227279,-1.009334005,-1.074019785,-0.823273627,-1.104304287,-2.048307928,-1.324525389,-1.824287879,-2.595324364,-1.608752317,-2.214941491,-1.894507225,-1.401037522,-3.903833275,-3.861277581,-0.905163417,-2.145640815,-2.686568999,-3.019220001,-1.394162876,-1.372241252,-1.781244484,-2.271771256,-1.54607021,-1.249986204,-1.952893508,-2.366881512
-3.325850747,-2.278866494,-2.030747955,-1.904995267,-1.293124228,-1.814165153,-1.599792724,-1.246197497,-2.542248975,-2.248342,-3.143025068,-2.14895896,-2.389429311,-2.518237766,-2.343405986,-2.240917203,-5.448774254,-3.57921319,-1.630420974,-2.655723415,-2.055468229,-2.134141784,-1.159680767,-2.898390381,-3.625584512,-0.749857675,-2.516507979,-2.002810332,-1.809659836,-0.924475289
-4.760724643,-3.147375304,-2.718104347,-3.168041105,-1.679347803,-2.182070375,-2.85095724,-1.814475797,-2.69630604,-3.564418127,-6.425892169,-3.684714821,-4.400190475,-3.876848377,-3.782554068,-4.516046191,-8.525931548,-4.340753258,-3.179650835,-4.255491353,-2.041648561,-2.696192995,-2.339596702,-3.506084214,-5.624956014,-1.327850734,-2.458077759,-3.150325745,-2.527978514,-1.591215607
-5.794575547,-3.342650089,-2.867150856,-0.506384374,-2.368891201,-1.001537989,-0.462788799,-0.72091163,-2.489029755,-2.690135914,-4.302279807,-2.215784365,-1.26414865,-1.494867167,-1.673933853,-1.325791104,-6.066957948,-4.823685425,-1.68530086,-2.113239482,-3.039824393,-2.40403742,-0.736125104,-2.306782451,-3.12729853,-1.228626031,-1.772943123,-1.417302713,-2.285258458,-1.841784066
-4.90372903,-4.588457501,-0.945538308,-1.16338986,-1.941260515,-2.31426569,-1.435784764,-1.925784591,-2.786138433,-1.522165129,-2.618393007,-2.872075981,-2.690693793,-2.494026608,-2.591663869,-2.231514032,-4.287985872,-2.954883413,-1.666549826,-2.320333514,-2.901519071,-3.556180662,-1.515950224,-0.847663531,-1.140367309,-2.521345047,-2.543844153,-1.447928571,-2.740572494,-0.238752796
-3.932315837,-2.663970182,-1.667034032,-1.575454784,-1.237638178,-2.022662351,-1.631656475,-1.347196272,-3.052536726,-1.213434473,-4.153210418,-3.382803635,-3.360101534,-3.667063504,-2.630474964,-2.402462382,-4.488939656,-4.239622182,-1.559194558,-3.699274202,-2.848233899,-2.73097819,0.139268093,-2.368134904,-4.12560961,-0.53854676,-2.064961118,-1.917450212,-3.282946685,-2.6492991
-4.547217625,-4.074259982,-3.117853785,-1.759378189,-1.222374147,-1.68247218,-1.730570069,-1.318661911,-4.003836524,-1.941463505,-1.914379104,-5.101994565,-4.382026342,-5.057532548,-4.867957746,-4.539687305,-6.743041952,-6.081565517,-2.536248902,-5.962640194,-1.399364452,-3.00045255,-0.328598782,-2.455727291,-4.832824434,-0.909632998,-1.099729608,-2.205011762,-3.423637038,0.715638119
-8.437695369,-6.750019011,-1.115239738,0.984508086,-2.316283044,1.118536958,1.086353716,0.653543874,-1.851112233,-1.035629003,-4.076886936,-3.553642671,-8.000831697,-1.491985537,-1.957607816,-1.127107841,-6.925961251,-1.819982669,-1.911766113,-2.11499818,-2.79307837,-2.656307288,1.439242969,0.089217886,-2.087220581,-1.917060731,-0.7631703,-1.161199955,-1.286643384,-1.821204256
-2.283875776,-2.414611903,-1.788945019,-1.636961686,-0.606962723,-1.547226687,-1.476906651,-1.618660163,-2.061269371,-1.831006118,-3.705067627,-2.492998126,-5.783202098,-2.575319697,-2.73310979,-2.585832013,-3.897950484,-4.092431482,-1.942011128,-2.252692453,-2.22191321,-4.897819007,-3.393481354,-2.079489545,-0.972365083,-0.577323868,-3.615226332,-1.755998226,-0.080303521,-2.831037377
-5.80885203,-5.1441538,-1.845261898,-0.528482211,-1.410648133,-0.460701491,-0.64820122,-0.656173637,-2.267464601,-1.337469373,-3.55824426,-3.771017493,-7.43483094,-2.950072934,-3.211072965,-3.064417564,-5.150761398,-3.772989921,-2.442440001,-3.598500982,-2.417216844,-4.341486512,-0.79390786,-2.898949183,-5.01395932,-1.664836223,-2.596083946,-2.301305747,-1.803910323,-0.973284641
-2.282803505,-2.097955533,-0.62453888,0.355850159,-1.067807167,-2.991113294,-0.212021539,-2.394647698,-1.937382993,0.253270152,0.505659233,-2.665745897,-4.614336813,-0.695107677,0.232536358,-1.026514684,0.12033947,-2.051665535,0.542375631,-1.851985897,0.585500135,3.266891726,1.26174484,-0.273701156,-3.950997061,-0.69247259,2.138278262,1.288480776,-1.448951687,-0.535716928
-3.715227592,-1.433903261,-2.218287889,-1.921171808,-1.520516266,-1.578083219,-1.522618254,-1.198717304,-1.978677782,-2.246023497,-3.426543585,-0.888830924,0.319982061,-1.18654052,-0.977080392,-0.65148551,-5.25987383,-1.909110869,-1.148992945,-1.155490819,-2.106862945,-1.224307966,-0.596369765,-3.139567513,-3.48151101,-1.599192208,-1.121203405,-1.103923755,-2.669677017,-2.52508786
-4.033099619,-3.208331848,-1.14766672,-1.416254503,-0.873979986,-1.962861182,-1.395824324,-1.500469194,-2.43121349,-1.639540542,-2.745096206,-2.160260462,-3.593016836,-1.961211904,-1.885851361,-1.631485086,-3.561203204,-2.519953296,-1.458436489,-2.108201092,-2.161193336,-4.211710807,-0.730605762,-2.435793218,-2.970197119,-1.102506154,-2.47332938,-1.486653851,-1.967870306,-0.880059295
-4.893372151,-2.548028373,-1.420910659,-1.425511581,-0.83848351,-1.144418817,-1.409151175,-0.984736231,-1.888866343,-2.286714399,-4.298687639,-2.228085117,-2.918035831,-3.093088565,-2.8750866,-2.683948612,-7.831441021,-3.986683805,-2.175306063,-3.117434921,-2.209334256,-3.287546242,-1.591069399,-2.834650548,-3.821839309,-1.851439499,-2.285189291,-2.115703248,-2.184223212,-4.438166956
-2.056955634,-2.323200349,-1.253700939,-1.358457493,-1.421264885,-2.907653981,-1.444543416,-2.179034329,-2.340319709,-1.168200168,-2.867534721,-2.307574432,-4.652680335,-1.080295402,-0.816322056,-1.145053145,-1.722565409,-1.861735503,-0.606152845,-1.507754999,-1.330690093,-0.261019502,-0.142697754,-2.194803614,-3.009178852,-1.339260288,-1.172984599,0.287190607,-2.169322651,-0.966916865
-4.550748913,-2.407425557,-1.239669591,-0.568924597,-0.10675614,-1.694363186,-0.672721911,-1.090881017,-2.188506332,0.356465201,0.136236657,-1.615639951,-3.246165371,-1.67201149,-1.228179569,-0.930864867,-3.445810014,-0.958277871,-0.549290353,-1.852744149,-1.390079151,-3.086558722,-0.004281785,-3.209196069,-5.81006114,-2.04220331,-0.833617309,-1.595398901,-2.524702794,-2.046709183
-3.516679048,-3.347070472,-0.94019787,-1.346623421,-1.258057242,-2.534131957,-1.568235829,-2.039768843,-2.298307513,-1.363791469,-3.903676171,-2.648187772,-5.109050867,-1.820158196,-1.67952718,-1.762840152,-2.510955751,-2.048924112,-1.427318184,-2.134138281,-1.688301825,-2.734923561,-0.665765192,-2.512438565,-3.427862953,-1.341072839,-2.044469618,-0.667078779,-2.329487336,-3.019405762
-4.805967412,-3.057648309,-1.786958033,-2.03883797,-1.242053067,-1.19678741,-1.485565455,-0.734846876,-2.287976349,-2.811443587,-4.039896649,-0.909594876,-1.129750425,-1.437174978,-1.620485046,-0.752773247,-5.374826845,-1.642771642,-1.820263858,-1.23476095,-2.821579069,-4.824783717,-1.127011781,-3.198221405,-2.260036658,-1.268754306,-2.836355728,-2.150035032,-2.028704124,-0.952125808
-4.060643628,-2.876149825,-0.89338758,-1.336949252,-0.634369328,-1.954895697,-1.261490626,-1.310197689,-2.2542305,-1.801184752,-1.950291119,-1.316987945,-1.573535338,-1.720920761,-1.546078602,-1.133374811,-4.732602321,-1.840921322,-1.220110598,-1.731235865,-2.272587644,-3.349040444,-0.425837199,-2.079481648,-2.775888327,-1.642291317,-2.085543562,-1.505416071,-2.273326981,-0.781128362
-3.387677998,-2.305218497,-1.387119639,-1.329248806,-1.190236661,-1.791711039,-1.100361539,-1.273855418,-2.319632986,-1.843139866,-1.766075646,-1.836175266,-3.095060566,-1.772588615,-1.686564205,-1.553659155,-4.690813333,-3.253388351,-1.211383065,-1.87003189,-2.320469859,-2.664003373,-0.683696422,-1.637072533,-1.712430868,-1.232483543,-2.258937078,-0.81503727,-1.534559577,-1.937424629
-2.905834224,-3.267758368,-0.862218523,-1.053411692,-1.054379112,-2.51365732,-1.401243778,-2.024156897,-2.062939307,-1.894728725,-3.897096557,-1.670124144,-3.716516247,-0.811508858,-0.766747114,-1.225207225,-1.642882378,-0.647083659,-1.019099455,-1.376009062,-0.695092293,-1.100967815,-0.594683213,-2.699552056,-3.828115834,-1.537955704,-1.140639147,-0.184649606,-2.652348437,-3.298178207
-3.396088801,-2.536597165,-1.520305557,-1.28444833,-1.399862435,-1.990664305,-1.304484496,-1.632603024,-2.236800416,-1.670918154,-3.380961014,-2.872159454,-5.672324783,-2.125290995,-2.064513127,-2.267029686,-3.431625226,-3.565706083,-1.491039933,-2.390645199,-1.728835868,-2.783235213,-0.932913351,-2.410680266,-2.940673244,-0.885325891,-2.325863492,-0.825596064,-1.713175813,-3.37582292
-8.415136425,-2.359915372,-2.329336302,-2.02409949,-1.535172066,0.030075349,-1.009027862,0.216398312,-1.920180985,-3.743850945,-5.258923418,-1.5668623,-1.415209167,-2.808226623,-2.540904372,-1.921410105,-8.579247762,-4.809573038,-2.418642445,-2.383355648,-4.310992741,-4.302057085,-1.375866792,-2.926315011,-2.611627797,-0.55205052,-3.545315021,-2.71477541,-1.302740655,-2.502819273
-1.536191287,-2.922939156,-0.667031066,-1.168273928,-0.291895565,-2.199001717,-1.30815776,-1.617822748,-2.523998137,-0.180447576,-0.982431139,-1.819442329,-3.287708028,-1.924801135,-1.661720185,-1.748694133,-4.432750218,-1.801460525,-1.068126396,-1.99131545,-1.833295252,-4.738728792,-1.049569784,-1.30125165,-2.256639736,-1.59275449,-2.259684848,-1.300086261,-1.868719282,-0.93947396
-2.503829102,-3.434844445,-0.884560054,-1.503738343,-0.444596473,-1.733351742,-1.536778893,-1.26744193,-2.195787592,-1.264452865,-2.75030899,-0.874152913,-1.85730811,-1.177045823,-1.158492556,-1.115271581,-4.346661206,-0.820107948,-1.296277563,-1.291979736,-1.655950268,-4.227152505,-1.147671722,-2.773605609,-3.668749146,-1.659943237,-1.879482909,-1.637645181,-2.475493955,-2.033116458
-1.580875507,-1.845790774,-1.377534859,-1.522031949,-0.567086394,-2.569136007,-1.150360673,-1.093712083,-1.972112519,-0.631738302,-1.060030728,-2.13791531,-0.914228537,-2.332628224,-2.338837061,-1.418390542,-3.331944471,-2.954897104,-1.588344339,-2.278762662,-2.215739815,-2.590011918,-1.14482005,-2.863534419,-2.967212338,-1.319243673,-1.445351405,-1.054538721,-3.185073762,-1.119584426
-3.210802748,-3.089289725,-1.715965865,-1.176117218,-0.491768162,-0.955815447,-1.031031489,-0.730327813,-1.967674621,-1.138816668,-3.462850329,-2.082219424,-4.908281322,-2.092711584,-2.180553375,-1.747755929,-5.498622082,-2.053045012,-1.787083922,-2.197438592,-2.387686078,-6.103500417,-1.292238326,-3.076027223,-4.451568825,-1.320105854,-2.577167465,-2.57653907,-1.43633508,-1.838593714
-6.432698278,-3.0481272,-1.466992822,-1.02403921,-1.782955137,-1.215731798,-0.695078717,-1.199586686,-1.970694311,-2.968850105,-4.477160386,-2.238870956,-4.337356386,-1.470024956,-1.43049823,-1.501335182,-4.964186145,-2.509225056,-1.700386431,-1.92964104,-2.769831991,-2.973016475,-0.534830377,-1.384966384,-1.670099172,-1.104497461,-2.735692805,-0.688814723,-0.607862442,-2.08653405
-2.217816603,-3.067197371,-1.375525176,-2.152248819,-1.129231215,-2.171200962,-1.981071507,-1.530265551,-1.813544281,-1.44698972,-2.012930854,-3.35731741,-2.186402165,-2.393700688,-2.337912726,-1.698225136,-4.765482517,-2.987550862,-1.778951868,-2.649853984,-2.096771596,-5.101246837,-1.701341625,-1.986874599,-2.38228516,-1.534316434,-2.084805422,-1.805684677,-2.336773484,-0.565788641
-3.022458984,-3.098418441,-3.491472727,-1.683285707,-0.804347324,-0.90110406,-1.562221073,-0.86383395,-2.094202871,-1.564276555,-4.834478169,-3.177454106,-4.604508254,-2.666148894,-2.303242899,-1.816504184,-6.464060403,-3.554727384,-1.832030836,-2.767138613,-1.896077929,-6.203440849,-2.036299685,-4.346936514,-5.76820475,-1.69852377,-2.292382486,-3.539427404,-2.121618971,-2.538387058
-4.043270561,-3.3384477,-0.296170388,-2.417189413,-1.22647102,-2.798929333,-2.314163765,-2.077361149,-1.290354324,-1.779672761,-1.786756001,-2.782812588,-3.534596692,-2.510967478,-2.492150795,-2.374124736,-2.956150617,-3.615916909,-1.844602898,-2.6755609,-0.752306143,-4.213145063,-1.540523399,-1.890715617,-1.610370136,-0.84283668,-2.324591874,-0.59580851,-2.495284388,-1.368162736
-3.016560832,-3.550970535,0.744390101,-1.663318507,-0.638145769,-1.981711029,-1.814306916,-2.130979653,-0.954116644,-1.639543847,-2.28171723,-2.566271449,-3.379576768,-1.133426211,-0.967287239,-1.371472755,-0.99413231,-1.653506846,-0.864361764,-1.706864597,-0.307750339,-4.096572798,-0.730893518,-0.76509248,0.010169717,-1.024201839,-1.928927561,0.496384811,-1.302187362,-0.870455083
4.319550875,-1.567389426,-0.461341601,-1.563031661,-0.576337142,-3.315760851,-1.584517525,-1.849483776,-1.468079947,0.069605171,0.540510848,-1.818524558,-3.220502554,-0.861918786,-0.70047459,-0.634865363,-0.363693917,-1.919171272,-0.245560962,-1.327994279,-0.091190652,-2.100795851,-0.622148233,-2.320619461,-2.769356456,-1.512165583,-0.821176561,-0.035458957,-2.991458234,-0.009605535
-5.894369952,-2.313261978,-0.737915818,-1.970324343,-0.613854696,-1.309233461,-1.505554224,-1.008927602,-2.074838505,-3.022225633,-3.659766571,-2.412456095,-2.403477732,-2.824509054,-2.355900206,-2.007731637,-5.357307727,-3.975778332,-1.754574482,-2.925678596,-1.144466089,-2.356663056,-0.712589422,-1.564571857,-2.355598876,-0.58252492,-2.328759306,-1.494054509,-1.21058084,-2.883323
1.781585762,-4.574204538,-1.033745895,-1.613730733,-0.613743986,-2.169022876,-1.868308291,-1.709206625,-1.035676839,-1.498211066,-2.004121916,-2.978705549,-3.188313987,-1.035873852,-0.68688059,-0.775465723,-3.341104792,-2.221342641,-0.855254458,-1.811448981,-0.793050357,-4.714831975,-0.736958715,-1.302866118,-1.808048838,-1.867170912,-1.97704351,-0.642583797,-2.059782432,-0.302957009
-8.715675403,-1.693793079,-4.039545362,-0.559391942,-1.496566185,-1.132038354,-0.568733114,-0.809096539,-2.4363517,-1.855314493,-2.031991186,-1.946546956,-6.483127302,-2.350492004,-2.286121726,-1.951988767,-6.739809036,-2.961515081,-1.894280758,-2.174825528,-2.954159939,-4.294008141,-1.93084364,-3.665953396,-3.824123864,-0.871701934,-2.932711036,-2.633312896,-1.11320687,-2.746235314
-2.772088027,-2.284903907,-0.918485724,-1.184029798,-0.905922216,-2.051988828,-1.094890274,-1.347826696,-1.926967396,-1.894888087,-2.086986638,-2.314911567,-3.440615365,-1.599448164,-1.375950583,-0.937758557,-3.23995226,-2.492041058,-1.549670049,-1.950479616,-1.662161536,-1.588361674,-0.038337418,-1.439425906,-1.857078289,-1.524997707,-2.094039288,-0.30955642,-1.560925449,-1.779036256
-8.726222422,-3.595778219,-2.972805407,-2.088866802,-1.667824049,-1.555858595,-1.725832023,-1.143148423,-2.555910583,-3.167424576,-4.490326886,-3.963209794,-4.818782678,-4.148416568,-3.494226426,-2.401526059,-7.94577384,-4.929420301,-2.89481005,-3.963711423,-3.027746536,-4.18966468,-1.447461715,-2.349374464,-3.398119594,-1.17238975,-3.326158949,-3.13478494,-1.203085896,-2.887693973
-6.842114467,-3.16655851,-1.635254083,-2.12126336,-2.418844537,-3.684912572,-2.469330624,-3.325628781,-2.102321218,-1.52308213,-1.666598993,-3.323042247,-4.783383362,-3.150306211,-2.414026451,-2.218350042,-1.177585941,-2.917424438,-1.980446125,-3.105073804,-0.844898323,-2.705356693,-0.396901376,-1.948740881,-2.759051885,-1.403844985,-1.34142068,-0.416034899,-0.95253322,-1.303030394
-3.451126829,-3.331835965,-3.166635875,-1.605703444,-1.547083573,-1.039208772,-1.508374892,-0.863631204,-2.328394635,-1.320906933,-6.326243043,-3.400301367,-5.860275185,-3.602928692,-3.465148756,-2.361653655,-7.865315548,-4.40278979,-2.682544948,-3.687760942,-3.788578412,-6.891088955,-1.988575378,-4.968458319,-7.288397955,-3.976374071,-2.800617013,-4.217473036,-3.618768167,-4.27911582
-6.531172407,-4.978102837,-0.774445838,-1.740635432,-1.23396371,-2.017134297,-1.952030091,-2.12028447,-1.842287345,-0.976664197,-3.948186807,-2.92679605,-5.058347974,-3.107464811,-2.615203879,-2.37391464,-2.163339401,-3.227768595,-2.006495342,-3.105139893,-1.426428369,-3.857632419,-1.326736639,-3.357619934,-3.877278072,-1.575215381,-2.06198212,-0.816859075,-2.002800578,-3.085573155
-2.518844344,-2.954281795,-0.204851015,-0.833320628,-0.795253035,-2.810918446,-0.853932349,-1.423087891,-1.266082741,-0.053017727,0.721041467,-2.135098309,-3.391219869,-1.469389312,-1.525628476,-0.843140782,-2.191832597,-1.505609063,-1.423063876,-1.415748674,-1.11888637,-1.891832299,-0.799845518,-1.166548479,-0.406850769,-0.922204884,-2.036956111,0.664776691,-1.421711817,0.818476725
-4.688302387,-2.281057765,-1.759379907,-0.952758545,-2.075494293,-2.755091842,-1.002934623,-1.594973215,-1.72419967,-1.729332023,-1.395152754,-1.903397052,-5.964777989,-2.439419852,-1.746406101,-1.661032797,-4.590883229,-3.249802269,-1.45888399,-2.338313476,-2.342562812,-0.078144251,-0.984023716,-2.639615251,-2.218568381,-0.694529727,-1.963749645,-0.160350138,-0.69224805,-0.736534841
-7.891501357,-2.87196133,-2.205753037,-1.722894779,-2.054255547,-3.720745915,-1.862419013,-2.426594932,-3.305794748,-1.220116056,-1.8524983,-2.57043621,-5.616025794,-3.395827105,-2.725365093,-2.772594165,-4.625269485,-4.492664234,-1.929828183,-3.317012513,-1.830003645,-1.785169673,-0.709097014,-2.572129798,-3.488427381,-0.682922949,-2.569864813,-1.248720388,-1.30121387,-1.374912125
-3.636558679,-5.020095339,-2.128485165,-1.758632381,-1.085568361,-2.63184166,-2.102327117,-2.742045036,-1.470704201,-0.26617825,-1.982490943,-3.046662898,-4.593915263,-2.556743597,-2.434971667,-2.377326155,-3.027260516,-2.210989085,-1.415608951,-2.67676899,-1.471764117,-5.199554701,-1.731466247,-1.975394457,-2.021366792,-1.671572999,-2.422315365,-0.986596593,-1.162273021,-1.981170623
-7.555658898,-3.05000453,-1.498888842,-1.908872576,-1.812597895,-2.669372471,-1.798529974,-1.570176717,-2.455704436,-1.878545955,-3.126071438,-3.447043925,-5.836103479,-3.386729974,-2.848738988,-2.450482733,-5.707303402,-4.563892776,-2.119145415,-3.435172061,-1.935341903,-3.208688047,-0.958256167,-1.618790596,-2.218400786,-1.223024825,-2.825665053,-1.711970828,-1.667603542,-1.542501443
-10.440254823,-5.134396389,-2.9876473,0.718729319,-1.796563561,-0.092549702,0.494774382,-0.523766622,-2.740843323,-0.940044848,-2.53248507,-1.042753462,-12.018774462,-2.449833543,-0.51974039,-0.606614786,-0.50118976,-1.80462886,-0.886494075,-1.568772609,-2.687372279,-0.384803871,0.835789787,-0.626059067,-1.215507744,-1.374059816,-1.283501439,-0.62099138,-0.431843082,-0.889046633
-9.81720029,-4.962135122,-1.786245161,-2.772799067,-3.096883567,-3.448881021,-2.787272899,-2.548715686,-2.834639766,-1.899741017,-3.002290194,-4.623985049,-8.600193503,-5.074769474,-3.959589015,-2.892456596,-4.486192033,-5.665440183,-3.725601526,-4.955796166,-2.518391069,-3.737625033,-0.72159559,-1.552821315,-1.661392491,-2.181004124,-2.699744233,-0.875748554,-2.578119722,-1.25672187
-2.781796638,-1.6855729,-2.214630998,0.479253347,0.280100515,0.330366612,0.386986927,0.300668872,-1.989428603,-1.64843121,-3.843144949,-1.141498004,-7.16834401,-1.027126274,-0.807812244,-1.170964777,-2.50820893,-2.12972597,-0.131969627,-1.117693886,-2.320452622,-1.993129112,-0.660598057,0.513555553,-3.797156754,-4.218217448,-0.392943851,-3.74844151,-4.377361622,-6.285492266
