"total.c","average_lambda"
44.1467184440744,1.28457388613273e-05
50.4268180690209,1.21577273387934e-05
49.8359111763691,1.25523314194311e-05
39.2633872386715,1.24846688059649e-05
49.4194064998582,1.32126507197303e-05
40.831098899314,1.2233068460755e-05
50.0343523393988,1.24004266303768e-05
50.9028766271195,1.26132398760065e-05
49.6901629929507,1.24521893676122e-05
54.6437021226591,1.18984246192917e-05
53.9990387663844,1.24925718046751e-05
57.7827765618249,1.21459304597783e-05
37.9274708959431,1.26783558300198e-05
45.3990992139647,1.25193487721188e-05
62.3603459287766,1.17376699456656e-05
38.1680132743494,1.2429147986506e-05
40.4476336993728,1.25215768931157e-05
49.0930883741245,1.28346574391747e-05
43.7542817551782,1.29252198912147e-05
63.3247201798584,1.26628341965343e-05
80.0889695292943,1.36388921402471e-05
75.9866803590902,2.63916491091992e-05
41.7755021548135,1.36707797105736e-05
54.9889901669217,1.33294948765917e-05
42.6405522128011,1.35109916810127e-05
69.1899825897228,1.36559036620407e-05
40.6308922512338,1.30883652451941e-05
50.0298432239884,1.31646516707967e-05
55.1934650133666,1.21798208607498e-05
59.1880688290754,1.32051229137485e-05
46.8141048027443,1.3534442899831e-05
70.1601647877325,1.3800108809181e-05
42.670528856864,1.37418200833654e-05
50.0365384758426,1.35434859397208e-05
43.2010861672218,1.38328413477374e-05
49.2284563334203,1.3711514850697e-05
59.4080422596538,1.40744280059024e-05
59.3538588298651,1.42188787729941e-05
51.4882896563193,1.36837004518972e-05
57.2552156998109,1.48413075307446e-05
54.7558304914938,0.000812395633946214
45.9182993283243,1.47364721029552e-05
77.9488609746761,0.000883483094520728
50.0352516976123,1.35607274061262e-05
45.2850567623184,1.34295847800996e-05
49.1598657653393,1.41064074253382e-05
41.2021444837373,0.000117131601676726
37.969130929973,1.39802705958025e-05
42.9846142533459,1.37673939714923e-05
57.0021521639039,1.39731437871477e-05
57.5149417142866,1.43850272012534e-05
51.8025649462401,1.29422034985866e-05
56.8917428476183,1.36288708070439e-05
51.958381126819,1.30724257854392e-05
55.3213149023619,1.39270564552191e-05
64.5069830910278,1.32059969798517e-05
51.8523522651482,1.31979516185875e-05
59.6995541947184,1.36187053227196e-05
56.2934062817708,1.40279827058368e-05
57.0340726908234,1.30129110289556e-05
59.3911673411826,1.34954050331758e-05
56.9859362607375,1.30095527360685e-05
62.3048086483724,1.40155107371215e-05
74.3856704745416,1.30314890749361e-05
62.4184333611703,1.37407608213244e-05
116.386133282818,1.47738964769765e-05
49.6931783660044,1.48433684769331e-05
57.1492534461316,1.43343558923111e-05
58.629858250323,1.413729319664e-05
49.2307554164868,1.47387368175282e-05
61.6006957160421,1.51237988393441e-05
51.0285616100381,1.5302356885192e-05
78.7450820287395,1.40964083350219e-05
42.1395496553011,1.39941749240143e-05
53.3955010426034,1.42831119897085e-05
50.4526412434232,1.34933666584753e-05
57.1210213399096,1.38342157656185e-05
53.5309394951005,1.29541810774908e-05
57.7359542336841,1.32474677786274e-05
53.4895750286422,1.28058893326092e-05
62.6847361345288,1.38093733407348e-05
45.177862212239,0.000372854450236482
55.3415094053486,1.35719546394858e-05
51.7162218697759,1.41023920477853e-05
59.5645470958191,1.38697092487355e-05
52.7619389741444,1.28903334080146e-05
44.4369870337993,1.38626715528629e-05
47.6899798806495,1.43607562717186e-05
42.6557978923046,1.48917334584547e-05
68.2434917446163,1.42293675171879e-05
72.022152079888,1.31294790427507e-05
49.5847928928231,1.33243028410677e-05
52.1922562954855,1.28329622745065e-05
393.508022609291,1.24437910689075e-05
39.0795247869844,1.29471380754793e-05
477.614042581272,1.13180360619311e-05
784.109963687348,1.24021375224712e-05
313.038671897331,1.17343901832131e-05
2775.06465684392,1.20330041716157e-05
176.365639533805,1.24811895761945e-05
238.200505824883,1.251776702895e-05
85.5975854162803,1.35723764913259e-05
453.924149669302,1.15797360481385e-05
64.3269717051635,0.00313243903376481
57.30481850767,1.29261958232322e-05
280.629102499731,1.29027637819101e-05
119.505373985479,1.22960402319004e-05
275.993506542739,1.40017421953031e-05
61.8108417176877,0.000636031344038491
1474.17843317444,1.30174976480125e-05
78.0365762052357,1.30610333553107e-05
346.317371172413,1.41659480563462e-05
851.421761982897,1.38027553100483e-05
381.568290597886,1.3083719928501e-05
3167.96219245845,1.33843299275494e-05
858.345519023228,1.25198793503667e-05
614.542039634094,1.26517529055698e-05
543.744755519117,1.31897515262982e-05
81.9861239395566,1.27347421019252e-05
101.354867481874,1.35650245780286e-05
1251.93010775776,0.00150922505249541
84.1211119392123,1.20853343749752e-05
1301.09632029165,1.27439403578792e-05
67.5810310009642,1.27647973135527e-05
