"total.c","average_lambda"
55.1237385133272,1.69558808687162e-05
60.7448121259749,1.70555819026959e-05
70.89512201482,1.6833383813813e-05
89.7664802490123,1.68152505366626e-05
1048.07570115345,1.5827242503213e-05
568.945510924536,1.44506105962048e-05
43.6360077244992,0.0012823446048728
47.5506829303377,1.55930776593617e-05
104.667480936736,1.65497157826824e-05
56.6213895451222,1.55663041863195e-05
70.5682384098941,1.50042162081527e-05
68.7106482146732,1.66893197069316e-05
99.2261258822529,1.5802723042839e-05
39.4232889820176,1.51884688471094e-05
73.0205482435388,1.46284843068871e-05
46.1917628938975,1.75657414367965e-05
62.3451074098012,1.48783482352369e-05
62.2540701197124,1.51211836859821e-05
51.3407929539269,1.37313840176992e-05
63.7167366695671,1.45841534679439e-05
61.732554204624,1.43891644936722e-05
77.298769306947,1.3982873101526e-05
58.8577909945046,0.000352503497531223
57.5090182095228,1.42976401138266e-05
57.0463616039112,0.00179416779213397
79.9679558936934,1.45327262446527e-05
49.2711678234223,0.00107477257785655
84.3533754992489,1.46619139046315e-05
94.9430557213923,1.33846546448778e-05
87.6397030892076,1.29983284424637e-05
70.8651209070185,1.34036002846672e-05
61.6563899679517,1.22493991921151e-05
60.3291844060979,1.35725923578178e-05
63.5672194259896,1.45532965178314e-05
84.5403903719708,1.46237973803621e-05
61.0216363765614,1.3632486207774e-05
57.7998675678616,1.33433988885089e-05
55.1918233146282,1.38662343227387e-05
147.54009835856,1.4066813828394e-05
59.1459357684492,1.475453929101e-05
60.1548737846843,1.29688356049642e-05
139.675929431114,1.37043300350428e-05
59.9986727201278,1.36879337153307e-05
55.6439179356835,1.35612510008226e-05
55.1477485400318,1.46441213944507e-05
45.2653222894922,1.42262131369516e-05
49.7217021062192,1.49461818576608e-05
392.989111759444,1.4661798021226e-05
82.7199529137104,1.4262376118598e-05
46.2002285587572,0.000793910109742265
50.2928177696471,1.34353840292442e-05
94.54116259488,1.37759180030924e-05
42.8585795761184,1.48082367358397e-05
37.7963142898966,1.44898334297852e-05
48.6110447753636,1.36796130526406e-05
49.7644179431194,1.41076883901675e-05
46.4118655835215,1.39657275389126e-05
51.0560099801107,1.39118299284651e-05
40.9179719574935,1.41436896520588e-05
54.0238308066139,1.38164044698459e-05
31.0252549019782,1.44675868564257e-05
45.7828839308586,1.4777629597325e-05
39.7105146762641,1.44942871957231e-05
56.198137134576,1.43379156852385e-05
54.2910979742744,1.47888120733691e-05
43.0051175815161,1.47520532756676e-05
54.1554714753412,1.37942515682298e-05
36.0399463715575,1.36585024612085e-05
35.9711178902844,1.3706382561471e-05
54.7823128668638,1.46120961574537e-05
43.8631261688416,1.41597207254164e-05
40.6831736229733,1.32647211163622e-05
50.3205937837708,1.34082303366421e-05
56.2033476793937,1.38362543647023e-05
60.3661738776506,1.40877495891728e-05
52.2481242246981,1.43140745624021e-05
45.8065998162176,1.40470330946436e-05
53.6205351304218,1.36771359956002e-05
50.4617270037462,1.27930672918366e-05
46.9157896559163,1.35065012560558e-05
50.8969084141121,1.28285541308859e-05
55.478367709772,1.3331415985002e-05
56.8417147088306,1.28945362632379e-05
52.829888182337,1.30679303677318e-05
51.0008173687772,1.35061466706107e-05
53.2089897061337,1.32410531789134e-05
46.4856839866333,1.21511536643562e-05
41.8510150460497,1.22750423719777e-05
42.8977758359482,1.30699221908452e-05
51.856223427966,1.3362012091325e-05
38.3552496040076,1.29149537309727e-05
41.735477601108,1.27578104361624e-05
42.745338368305,1.32225799675168e-05
37.854343697611,1.2360971569411e-05
52.0195587226439,1.27190915376885e-05
43.5793028927551,1.32953729059615e-05
53.2632565955606,1.35144358938646e-05
50.4534177887092,1.2143390117334e-05
37.5380837334225,1.21581921620534e-05
50.1466342868122,1.19675282906527e-05
54.2445103813761,1.23241082577251e-05
54.7090463192479,1.2439042311486e-05
52.0218511892357,1.22968878273793e-05
53.7725139106404,1.20402117365373e-05
48.2306131712698,1.14345926442499e-05
42.3463908117885,1.28406407735781e-05
42.0936398117707,1.26360445598767e-05
46.176941479388,1.24914216906584e-05
40.9021705754007,1.29304195018291e-05
42.8004011126977,1.26643950002072e-05
47.2075932139444,1.26416660762763e-05
38.6808906594592,1.19548819145082e-05
34.35031181208,1.25576754701669e-05
264.856860464764,1.15824081822084e-05
41.273249031183,1.11777147695978e-05
38.1845709191301,1.15604925955543e-05
52.761961642315,1.19908969049707e-05
51.6971171791497,1.22439710583081e-05
40.4197290975055,1.2027815729579e-05
44.0583039245563,1.25379190301438e-05
52.1551868792357,1.10986885543573e-05
60.0477791519424,1.09782769085039e-05
40.6667328680773,1.18208363591221e-05
39.5447307249184,0.000241164994599937
39.6866126673095,1.21829356778745e-05
45.7611300991067,1.26754619372658e-05
40.5612012752427,1.2314043941546e-05
38.3462770908089,1.17999876851086e-05
44.9748232877924,1.25326946628217e-05
44.377418890313,1.29270084186074e-05
54.3458526645311,1.43030677418307e-05
56.4604567381422,1.33104802845048e-05
58.7277086155601,1.30274370616407e-05
52.6578754993717,1.45555149567923e-05
40.211450576011,1.34293270532124e-05
40.2654918734147,1.39055604398334e-05
48.6233752112947,1.41271346686083e-05
38.3383583605572,1.40364964470984e-05
30.9810616427705,1.40091517962161e-05
39.4510462843991,0.000142985720520412
39.2918980557094,1.38515382280605e-05
45.9106196719904,1.28631972322935e-05
39.3786409659288,0.000722859753330188
53.6407183531796,1.54980166997177e-05
49.4368618517715,1.28215062692783e-05
48.5432174556227,1.37437959675404e-05
56.11591800825,0.000466593182765177
73.9304598415406,0.000378835127788045
79.6038813728271,1.47130253208323e-05
54.1908256648772,1.38097228400473e-05
57.0187477715689,1.56765971871706e-05
40.0938113547068,1.57048443576004e-05
67.6323290576991,1.53843191832747e-05
61.7855858538017,1.81567770109661e-05
59.9693606323077,1.57530820907859e-05
62.6164721277136,1.55528840981522e-05
51.1666590355255,1.38720424556211e-05
60.1246018132418,1.40978441435014e-05
110.141184724981,1.52671997439642e-05
62.5219514856711,1.43506662675631e-05
61.9759675636602,1.42138305860004e-05
62.5679119780161,1.53282775882001e-05
58.4550076524053,1.40400351656333e-05
75.7538020269504,1.36599421992309e-05
51.7406486272409,1.50741572674256e-05
55.9487053794382,7.80261388270074e-05
33.2344123660394,1.53482013068431e-05
55.1603750804768,1.50619277205572e-05
56.7859976337943,1.56978353449879e-05
56.4843275026583,1.54275816705266e-05
61.7307305530752,1.41139052772233e-05
58.4920335455104,1.52925888417103e-05
48.738312311091,1.53239510612514e-05
59.4316666617456,1.37640311412582e-05
49.5554190187665,1.6318148284848e-05
54.3728868855761,1.48810719781047e-05
49.3840085230292,1.40603234344261e-05
62.8817070513192,1.41553252377903e-05
45.5237681864991,1.27872244845148e-05
41.6495126280595,1.37966953518269e-05
44.7020848121017,1.34624619139304e-05
59.6172206717933,1.40691815020227e-05
57.429370980596,1.29122871706529e-05
50.1901515664911,0.000174601979052141
55.1161901143856,1.31879542200606e-05
53.604572153779,1.35386921486135e-05
59.1133155597048,1.17736677397683e-05
62.2499983786784,1.27852053947261e-05
52.1101960181683,1.33278861575839e-05
51.2661931268863,1.32513445334888e-05
64.6504501444605,1.36131122012404e-05
51.5524204988734,1.36830670377326e-05
86.2872224372441,1.50994008564013e-05
47.7819677196831,1.37353583657193e-05
66.5344781345982,1.27423068692438e-05
45.4730306104989,1.30507753000157e-05
50.6346606210008,1.33854708437872e-05
41.7506249693831,1.39287073819402e-05
89.408829989294,1.40948500055631e-05
38.4060357324836,1.37447436510276e-05
33.393824981093,1.35770051314911e-05
36.5025583220974,1.380282914952e-05
37.4709522276495,1.39831599709557e-05
43.6955661718404,1.53256928412567e-05
38.0122963433479,1.41210798115047e-05
39.1923511280845,1.41298729692514e-05
36.2000958623399,0.00037880941280024
34.2327133538393,1.44438857643682e-05
30.6248062946732,1.39044179392135e-05
51.880383439447,1.40149170033382e-05
46.3298080674426,1.50629256967001e-05
47.3913779787684,1.38813174801239e-05
46.8002008176898,1.39870203963169e-05
51.7479388246116,1.33256575027556e-05
43.6574432262639,1.36567990247387e-05
51.4946760777464,1.49512598265458e-05
117.866941839294,1.37275992156928e-05
67.4566819308157,1.37379017756653e-05
30.9799456424128,1.37653284233849e-05
52.0855534362982,1.40132925261655e-05
379.85993596967,1.2221333903607e-05
54.8672332912181,1.33318804031403e-05
157.010965673307,1.33646990578225e-05
410.404825573569,1.22400684681568e-05
468.830065631552,0.000732517626635516
1362.29651718128,0.000952148439190982
422.351964005189,1.52460067881375e-05
193.504222502281,0.00152327483103172
139.760725898266,0.000637730926049612
368.017211036864,1.47727552124754e-05
59.0300870359574,0.00968874044243191
105.991009239865,1.37816179710054e-05
712.243890798133,1.33358635441026e-05
87.5169223264207,0.00237990506497694
1129.61258576589,0.000773055575035036
100.658770032298,0.00158054567615253
262.690649351347,0.00374983320555214
111.492901897734,0.00246507901015122
5235.35742250482,1.54520884175839e-05
147.304093129873,0.00255187749890082
1033.6916378985,1.71830286942721e-05
516.150754080475,0.00119570713285962
2175.52050584831,1.52450502418032e-05
413.57039472364,1.46453961316278e-05
137.021812743927,0.000325556739859863
89.8428179503528,1.28120067390893e-05
99.0941282980664,0.00375144284571559
658.749334373176,5.5776032615369e-05
1382.25659935811,1.15407108391133e-05
192.128752104546,1.19906139125896e-05
73.4260810712444,1.24831329627524e-05
47.1338954537356,4.1827603357074e-05
3103.78960170313,0.00502647238009274
670.790827345191,0.00119369505970319
63.9969814843811,0.000579337467213643
2213.42777779688,1.38261320154408e-05
68.0725547398735,1.3322437204463e-05
344.912143737998,1.47184890166205e-05
78.548529176648,1.35939767661632e-05
79.0784027885056,1.51376261449722e-05
90.9520694470143,1.18535822620487e-05
427.501211488187,1.27154301798887e-05
3196.2029538224,1.46297160253485e-05
203.654433129217,1.31405689736412e-05
67.8844710301955,0.00278852855265693
71.3664230795598,0.000797881491163589
138.399762951167,1.40091327801326e-05
43.533042715588,0.000727795178091529
89.5584489317802,1.31209020049665e-05
52.7914685705788,0.000790274916565623
59.4239370235161,1.33600053614553e-05
42.7593349672039,1.43153534434541e-05
64.8505354633079,1.26867507433059e-05
61.2167152529533,1.31394092129596e-05
49.6615750098362,1.28354349721846e-05
45.9222941755286,1.26256534577837e-05
62.7495970486323,1.31614434672871e-05
48.7152867231773,1.28220874618941e-05
64.7364144562124,1.3003994219888e-05
110.880931751002,1.24808167856546e-05
55.1189227315064,1.26625396271252e-05
75.7682704723104,1.28842169497018e-05
68.92436129679,1.21378202649728e-05
51.0577445852943,1.27665850562601e-05
72.3084924178516,1.40973000367311e-05
64.4898729152759,1.40869991779729e-05
75.0537241261398,1.39377557480365e-05
52.239093377138,1.40605455410202e-05
77.0668499846053,1.51489917235342e-05
47.6894260386231,1.38870709157139e-05
61.9804795189496,1.47653495578883e-05
72.6975702019881,1.36951386983761e-05
77.1307411076946,1.38822380048407e-05
63.7885186457393,1.38324257553808e-05
86.4436178617243,1.41878354654109e-05
91.2172783420221,1.34687215371708e-05
66.7632479336244,1.33270750039979e-05
57.0678092566043,1.38481784104523e-05
58.3722719309218,1.42054874033601e-05
60.5261804136116,1.34209425815975e-05
68.6913018360979,1.38472006492546e-05
60.9925717120484,1.37849342911053e-05
54.0272354345104,1.36571308135851e-05
46.5507897859252,1.3909101059903e-05
51.058615714927,1.40377967316126e-05
54.2738171026866,1.37732997409946e-05
94.0842257463616,1.33627839986178e-05
47.4875197465595,1.23613506592297e-05
64.1797342399819,1.36960272133556e-05
49.2887073323512,1.32165090659893e-05
55.7957393598795,1.43707183839945e-05
