"month","month_Americas_out","month_Europe_out","month_Asia_out","month_Americas_in","month_Europe_in","month_Asia_in","total_out"
2013-03-01,22.9413302626482,25.2696995636285,24.5370073186437,16.3296253839619,21.7400097188751,34.6784020420834,72.7480371449204
2013-04-01,15.2052324746696,17.6148758457267,15.5236561443083,12.8669734989018,16.6925012314078,18.784289734395,48.3437644647046
2013-05-01,16.1100978347653,19.5204114213278,15.8707049408801,16.2115922142778,17.7230054767521,17.5666165059433,51.5012141969732
2013-06-01,20.8660327198823,25.2934030837778,21.1460152649501,15.9966208803467,20.7628235913029,30.5460065969606,67.3054510686103
2013-07-01,19.1388468632411,23.547200242948,19.283612481391,18.3124000379039,21.269202310396,22.3880572392802,61.9696595875801
2013-08-01,16.0084007096247,20.6089211555208,16.5670826561617,15.5633365724982,16.0506404549005,21.5704274939085,53.1844045213072
2013-09-01,15.7423724886104,19.4244113849004,15.3706701254924,22.6634627773799,12.9303448359464,14.9436463856769,50.5374539990032
2013-10-01,13.7163049999475,17.1289584711474,14.8386340237775,17.0231484924582,14.1691752402012,14.4915737622131,45.6838974948725
2013-11-01,12.9440505059115,15.1163778562638,13.945910419583,11.8471531151746,15.9398054416912,14.2193802248924,42.0063387817583
2013-12-01,15.5734920005374,17.2263124488759,15.6153113101288,12.8820423651588,20.9168589475225,14.6162144468609,48.4151157595422
2014-01-01,23.8384028393211,28.7643941461191,23.258255238082,18.4422580098975,32.4705335378541,24.9482606757705,75.8610522235222
2014-02-01,14.7376981498024,18.5838958513265,15.9366736971424,14.7445538409923,20.7952371333438,13.7184767239353,49.2582676982714
2014-03-01,14.3864783180334,18.5382154542504,16.2024533584636,13.3804377847487,21.035434149132,14.7112751968667,49.1271471307474
2014-04-01,16.7849001007782,19.7885157776099,17.5543581725219,13.9047799010441,24.1199992098491,16.1029949400168,54.1277740509101
2014-05-01,14.6378928968525,18.0794227545734,16.4379490166908,8.91272925204892,19.6349551001039,20.6075803159639,49.1552646681168
2014-06-01,14.657700176736,18.3973634634049,19.2939591293327,9.90405637109636,17.8416652680329,24.6033011303443,52.3490227694736
2014-07-01,11.3136134209368,14.6095527789749,15.2343972134952,10.6983920912284,11.1912686303423,19.2679026918362,41.157563413407
2014-08-01,13.1001140730942,16.6852238385227,15.4714562134147,12.705448760742,16.3301724863083,16.2211728779812,45.2567941250315
2014-09-01,18.9735486304581,24.4710418265937,23.1979794044615,13.9396296418743,26.3789155536623,26.3240246659767,66.6425698615133
2014-10-01,15.7166364486644,18.9506779397574,19.359224365698,16.2126160828295,16.4797850989395,21.3341375723507,54.0265387541198
2014-11-01,15.255281427914,18.9383412823031,18.2149725080094,16.8106076453123,14.58687906417,21.0111085087441,52.4085952182264
2014-12-01,20.5382197559944,25.9835069474548,21.9051829275529,19.8236215619006,24.5170429374718,24.0862451316298,68.4269096310022
2015-01-01,17.2630999244348,20.9128090577899,21.2431692141713,20.8044514370492,20.4162089139516,18.1984178453952,59.419078196396
2015-02-01,16.7701135527264,18.7124629192894,17.2369619477728,14.8316123756933,22.6180997891496,15.2698262549456,52.7195384197885
2015-03-01,20.9675066346938,22.3336654568677,20.5477932578193,18.5707435963789,30.4950525274615,14.7831692255405,63.8489653493808
2015-04-01,15.5343225560363,18.2289318792884,19.2646744008887,19.5013755942929,19.5382068590728,13.9883463828478,53.0279288362135
2015-05-01,16.5599138694765,20.149908063298,19.2473314695411,16.4867471888291,22.8234634252982,16.6469427881883,55.9571534023156
2015-06-01,15.8085040032372,20.8093754709957,17.7929006713292,17.3229031697908,18.8559567998433,18.231920175928,54.4107801455621
2015-07-01,17.6241702957642,22.5603297317502,18.8051357347378,17.4435565028349,19.7085785607849,21.8375006986324,58.9896357622522
2015-08-01,23.4571234863685,28.8072205661193,26.8143028247845,22.039534014882,24.9618575922031,32.0772552701872,79.0786468772723
2015-09-01,23.6893295832887,26.6250483939418,24.0256080080555,21.6493139802301,26.3495260565949,26.341145948461,74.339985985286
