"Merval","IBOVESPA","AXJO","DJI","GSPTSE","RUT","SPX","IXIC","MXX","SPCLXIGPA","WIG20","GDAXI","IRTS","FCHI","AEX","SSMI","XU100","IBEX","FTSE","STOXX50E","KS11","N225","TA35","SSEC","SZI","TWII","HK50","STI","NSEI","VNI30","SA40","EGX30","MASI","NSE30","DSEI"
57.295404646936,64.6669761724252,58.4954140308693,44.9382456756494,52.6571162446417,60.5272233429416,48.5077697355764,60.0819782258104,58.0737516352766,50.6582686328643,79.6356357362497,59.5157197354867,87.7406532816938,58.4983462374188,57.5242932533558,36.655237874157,63.1175453601442,54.2557855754299,38.1668588834026,53.5404690746946,0,92.8100769886748,52.9114153231092,37.0794821889286,38.9531239299471,128.887590632383,101.790115512327,72.7228704716671,65.7603707787466,41.6993365286888,64.6370575900162,54.4869403781282,26.1437918267937,33.6938994054422,23.7379606156432
60.6382963567985,62.9081809474817,75.3382298341268,66.4354949765349,58.8369998249522,94.3610062930758,65.6909699521819,87.9611378781495,29.7059708609695,53.7911683512696,77.1048359941062,108.407399241534,54.7339746458671,102.872563281702,83.5930332747315,86.1954290383492,72.3029213580034,91.2645200571379,57.8855161589353,98.6275217755761,114.974752863649,0,84.712729837625,40.187503410788,55.9609122930677,107.697288687008,111.897055403966,93.9181174190238,65.8134242308981,51.4809712613794,43.0608421531253,76.3747168547222,43.8905580194462,64.5463576662436,52.0340451290602
108.257493466173,47.4053613735973,68.7255239596268,42.8260836202405,43.6106763728115,95.4763466292885,41.0598780515393,48.6183752761042,59.0689993315925,48.2580187411986,95.9899077877899,79.9682549574484,90.2912217761554,73.1933043223888,68.2812440572099,59.406935346325,55.4531206428655,86.47568238316,54.8653542090135,73.4305990863607,64.383439290146,90.8933880027521,0,75.9667242890587,94.0002649840129,45.2583088710991,67.1525019927448,55.3994929236244,61.75580163822,56.8664907870321,45.3497503027918,82.3587593681624,42.0051987718885,73.2212942108135,48.7588658647737
35.9997245029866,32.8396438473704,25.7542674110043,20.6514388710394,19.4746068825388,30.7912084301058,20.3261434722137,29.7644957599271,27.5634572179503,30.7437401081553,36.4566257072033,24.880452962919,44.0677310312666,18.9022434873961,24.0637273047865,30.1557707172805,37.415262500748,33.5607472552653,15.4513054274805,16.4546869126874,34.0441824564424,31.6816339479163,33.9275657736715,0,318.127529878565,42.8083512535035,107.033981938728,37.757991685466,30.2973814209025,45.2690679615995,39.5321631993169,41.8844692454645,27.6665508481481,34.5180753397002,30.2456126320491
46.7039518485197,60.1135416184926,45.7241782578383,43.0724409174248,41.1868306064406,40.3842778069086,34.2402475340178,59.5420379968729,54.9060598445326,56.9357264861916,44.4882601040608,35.6239786831288,60.6413165603952,41.9567177321559,37.748655053697,47.4778158486003,50.1506372399291,49.5728615798182,48.650844406512,33.0474009815345,42.5313635705163,87.6616263806487,50.8584742878314,417.088955683224,0,56.587501500505,123.605437537454,55.9523015256232,41.7268509380574,71.8176767528996,53.6807284289387,59.1539748423872,61.8796584430164,79.2186895348728,44.8419580316184
74.6554350711289,96.7605877424391,71.2857760478957,46.9309802582232,45.6735091125513,60.9810676189131,53.6180526507119,86.5689521074792,52.8777914639518,63.596226112255,93.2169541999895,49.6989906811953,64.3486335107653,48.5836294108838,47.6614399371679,37.0709473376896,62.2632642192176,62.5605854031246,34.9916201876837,49.072086407508,165.326956655361,96.2587576449775,36.2681600206961,65.0036445064712,78.5827158755591,0,145.67079935809,106.327554492855,102.029638802317,61.0556177740671,69.0442312848986,89.7701101622965,30.771057834667,43.7213440081515,38.9666944078165
75.3414471651822,80.0758945449233,82.4259218160231,28.9213927087241,37.2194289607027,49.5647003078985,37.0946036844604,75.7729910387952,69.7973451575142,60.5746657620204,85.7591506829049,35.1634684096395,79.8063612823505,37.8905316578304,52.0776118052053,34.051611555306,121.885628220851,75.6813148862386,35.1130207179996,34.2850968682589,141.356381013273,125.407604588097,57.867407047754,179.410637618341,224.303627427313,176.9010428551,0,180.353422075166,127.323870287895,55.694267588977,151.972229830543,112.05510750932,42.6706531957867,119.189053403914,48.4276113599944
71.6077807145647,39.0520173276882,47.7169492157701,29.7832077726439,27.7710902008535,35.6397103138346,29.514503794035,37.8346765187134,25.6168339319547,32.3316980044759,37.5399640464705,41.1242145578194,67.8915545298413,43.2757240537632,36.5051493400057,36.8230491684256,37.6626434348102,44.135032218491,37.8699951579824,37.661599793773,72.8317020091458,81.4045336699888,36.1748133633985,41.4455136265964,45.8294655529502,83.8211306502458,119.727478444125,0,66.3435885179626,34.2905034848437,43.0597283019757,41.6715456252097,18.2782773830157,43.387514912975,15.4814705650657
79.5448157427478,124.434362518451,71.3132516779993,27.3187944617699,39.0807018444811,56.1191437223668,38.5130250409126,50.0981113056579,72.8728358007721,54.4578821196148,99.5355805481201,67.4520963666984,73.2742844834809,57.0036901390509,47.2473445725441,48.4977220648883,95.3001696040227,64.6243699236151,54.8802447984071,59.0832560760873,66.4480621709971,68.1645782037512,54.5235892448508,38.8718613402876,51.7708255196288,71.0188557192216,103.594050930836,67.0841133217414,0,67.6600016420622,55.4721337647083,67.4493110712841,44.678424566205,55.0868762826755,67.13135489752
104.55298204008,74.1566479897493,75.0820999211523,58.6732280179418,87.2678785007881,66.5514844969456,40.280257253932,52.4268157430922,63.7852353993186,59.6224296219845,79.753368142199,61.7690994368809,88.8772488343302,50.730591808045,52.4595975037886,54.5814640896448,97.3817461178409,75.7684946050733,55.7929493142319,50.031450358677,58.2702301465656,104.982036116176,73.6495860857084,58.9601768137881,99.1045611561382,80.1985319180225,97.4954967486002,64.3502339665351,68.1144951691187,0,69.9763606914219,122.950082652675,60.5689608184769,92.3440775912813,74.930642558929
49.2701539828047,47.7493796177137,31.8145402386905,35.9563424831565,34.1197808984538,42.0586101862116,36.5263725742073,43.3439437140429,46.5369299288504,50.7902845000395,61.2136183633785,41.1348742378687,53.8371152751013,41.4992051286712,42.5047722031488,36.9471076185341,33.6234564357341,27.1739434654131,47.3596267900742,40.1205096249935,36.0303098409759,29.6282073766279,17.3271661244755,37.0371581025143,43.9919302074659,33.3013618768307,67.6151019164084,27.8929722330971,30.3762761539353,25.8994242246299,0,27.0217261672855,15.6986646286282,18.245210579735,21.9759784321553
225.586753585667,380.499573032241,120.414024418636,137.336302464238,134.152148312348,160.877602438855,90.8561333840549,94.0057792625413,104.621643768044,360.980894409955,267.395887049182,190.786595734095,346.81711983607,203.751955166498,135.645679722142,111.382036234749,350.819985597261,206.5660081689,115.491067258143,180.856364829406,214.566976181191,146.329412567473,185.522286254664,167.561208309009,124.884565439506,240.448808788191,176.645434327957,290.809912537632,483.722517039678,171.534276560733,165.270740269519,0,166.601064226593,286.738586962626,141.513023329003
63.9948302306174,147.257749587964,55.5978527084109,25.134768453559,41.0359717437316,79.9991672459698,23.8916664033845,26.4188201482603,49.1556279114109,54.4503658318777,40.0067828081587,56.7517720981827,100.542098359337,48.9135763281897,31.8184371902152,24.6647063318441,40.6990630216317,66.1934958295292,43.9667227326583,46.0949444578166,50.9603417410547,67.358357631666,73.4561577041265,28.3611289078332,59.24897548855,50.4094603050276,36.1678874110561,39.2861142010397,82.0085441584094,62.0288631030488,41.4156598089318,90.8229729864996,0,75.6837225360481,34.2370935758343
66.1712374957184,70.8033318657562,53.2357742673459,39.0942462893129,38.5577339400028,60.9879334787063,39.6006051846205,62.0846881248502,46.5279857491913,48.5143817499048,69.4264031834085,59.8782483310453,87.1466913543209,29.9027442501182,31.8304892481642,51.8502953456383,79.303901383659,78.0231914088967,50.4592329881765,37.7911220137142,54.9905671946401,60.0778849367088,58.2661655144085,62.8473867332225,77.8357253665657,59.3641700602275,81.217023934657,59.0035592701495,60.5384630440714,88.0751322051765,51.9171188075634,77.2775138257627,51.2874752759974,0,51.0283196632268
58.7900885375456,85.6194480030123,41.283376936497,59.0089800293584,61.1121279767461,57.7702220062561,52.2806397062324,63.1261086000791,46.6190658950503,80.3075585182522,61.769129715172,45.3717969191184,90.8011988956596,30.0761939785135,36.8818733142207,43.6696037957687,58.394795190375,37.8194312014542,40.7436379684341,28.9321177343899,53.8653343587862,78.4587442509414,67.4820561468643,50.738763410403,45.6247548421363,42.0147557475842,57.0711573469037,34.7518895737483,51.1309651162253,89.9146170314529,64.9673390515137,114.948887044284,54.3153712383707,56.8983853076341,0
